Author,Title,Year,Source Title,Document Type,FAMILY_TYPE
[No author name available],"Information Technology and Organization Change: Change: causal Structure in Theory and Research,",1988,"M.L. Markus and D. Robey, ""<t>Information Technology and Organization Change: Change: causal Structure in Theory and Research,</t>"" Management Science 34, No. 5, 583-598 (1988). Google ScholarDigital Library
",,CHILD
[No author name available],Information Technology Changes the way You Compete,1984,"F.W. McFarlan, ""<t>Information Technology Changes the way You Compete</t>,"" Harvard Business Review 62, No. 3, 98-103 (1984).Google Scholar
",,CHILD
[No author name available],How Information Technology Gives You Competitive Advantage,1985,"M.E. Porter and V.E. Millar, ""<t>How Information Technology Gives You Competitive Advantage</t>"" Harvard Business Reviewe 63, No.4, 149-160 (July-August 1985).Google Scholar
",,CHILD
[No author name available],I/T in the 1990s: Managing Organizational Interdependence,1989,"J.F. Rockart and J.E. Short, ""<t>I/T in the 1990s: Managing Organizational Interdependence</t>,"" Sloan Management Review 30, No. 2, 7-17 (1989).Google Scholar
",,CHILD
P. Strassman, The Information Payoff,1985,"<a>P. Strassman</a>,<t> The Information Payoff</t>, The Free Press, New York (1985).Google Scholar
",,CHILD
[No author name available],"""The Information Economy: A New Perspective for Effective Information Systems Management",1986,"R.W. Zmud, A.C. Boynton, and G.C. Jacobs, <t>""The Information Economy: A New Perspective for Effective Information Systems Management</t>,"" Data Base 16, No. 1, 17-23 (1986). Google ScholarDigital Library
",,CHILD
[No author name available],In the Age of the Smart Machine,1988,"S. Zuboff, <t>In the Age of the Smart Machine</t>, Basic Books, New York (1988). Google ScholarDigital Library
",,CHILD
Reference Count: 42,,,,,
,,,,,
Reference Count: 42,,,,,
,,,,,
Reference Count: 42,,,,,
,,,,,
Reference Count: 42,,,,,
,,,,,
[No author name available],"Trustworthiness as a Source of Competitive Advantage in Online Auction Markets,",2002,"<PARENTARTICLE>Pavlou, P. A. ""<t>Trustworthiness as a Source of Competitive Advantage in Online Auction Markets,</t>"" in Best Paper Proceedings of the Academy of Management Conference, D. H. Nagao (Ed.), Denver, CO, 2002, pp. A1-A6.Google Scholar
",,PARENT
[No author name available],The Market for ‘Lemons’: Quality Under Uncertainty and the Market Mechanism.,1970,"Akerlof, G. 1970. <t>The Market for ‘Lemons’: Quality Under Uncertainty and the Market Mechanism.</t> Quarterly Journal of Economics, 84: 488-500.
",,CHILD
[No author name available], Evidence of the Effect of Trust in Electronic Markets: Price Premiums and Buyer Behavior,2001,"Ba, S. and Pavlou, P. A. 2001.<t> Evidence of the Effect of Trust in Electronic Markets: Price Premiums and Buyer Behavior</t>. MIS Quarterly, (forthcoming).
",,CHILD
[No author name available],Trustworthiness as a Source of Competitive Advantage.,1994,"Barney, J.B. and Hansen, M.H. 1994. <t>Trustworthiness as a Source of Competitive Advantage.</t> Strategic Management Journal, 15: 175-190.
",,CHILD
[No author name available],Hybrid arrangements as strategic alliances: Theoretical issues in organizational combinations.,1989,"Borys, B. and Jamison D. 1989. <t>Hybrid arrangements as strategic alliances: Theoretical issues in organizational combinations.</t> Academy of Management Review, 14: 234-249.
",,CHILD
[No author name available],An Examination of the Nature of Trust in Buyer-Seller Relationships.,1997,"Doney, P.M., and Cannon, J.P. 1997. <t>An Examination of the Nature of Trust in Buyer-Seller Relationships.</t> Journal of Marketing, 61: 35-51.
",,CHILD
"Hoyer, W.D.",Consumer Behavior,2001,"<a>Hoyer, W.D.</a> and MacInnis, D.J. 2001. <t>Consumer Behavior</t>, Houghton-Mifflin, Boston, MA. 
",,CHILD
[No author name available],Do Electronic Marketplaces Lower the Price of Goods?,1998,"Lee, H.G. 1998. <t>Do Electronic Marketplaces Lower the Price of Goods?</t> Communications of the ACM, 41: 73-80.
",,CHILD
[No author name available],"Theory of the Growth of the Firm,",1959,"Penrose, E. 1959. <t>Theory of the Growth of the Firm,</t> Wiley, New York, NY.
",,CHILD
[No author name available],Influences on Exchange Processes: Buyers' Preconceptions of a Seller's Trustworthiness and Bargaining Toughness. ,1985,"Schurr, P.H. and Ozanne, J.L. 1985. <t>Influences on Exchange Processes: Buyers' Preconceptions of a Seller's Trustworthiness and Bargaining Toughness. </t>Journal of Consumer Research, 11: 939-953.
",,CHILD
[No author name available],Premiums for high quality products as returns to reputations.,1983,"Shapiro, C. 1983. <t>Premiums for high quality products as returns to reputations.</t> Quarterly Journal of Economics, 98: 659-679.
",,CHILD
[No author name available],Explaining the Limited Effectiveness of ‘Legalistic Remedies’ for Trust/Distrust,1993,"Sitkin S.B. and Roth N.L. 1993. <t>Explaining the Limited Effectiveness of ‘Legalistic Remedies’ for Trust/Distrust</t>. Organization Science, 4: 367-392.
",,CHILD
Reference Count: 11,,,,,
,,,,,
Reference Count: 11,,,,,
,,,,,
[No author name available],"Casual Ambiguity, Barriers to Imitation, and Sustainable Competitive Advantage",1990,"<PARENTARTICLE>Reed, R., and DeFillippi, R. J. ""<t>Casual Ambiguity, Barriers to Imitation, and Sustainable Competitive Advantage</t>,"" The Academy of Management Review (15:1), 1990, pp. 88-103.Google ScholarCross Ref
",,PARENT
[No author name available],Concept and statistical measurement of vertical integration.,1955,"Adelman, M. A. (1955)<t>Concept and statistical measurement of vertical integration.</t> In National Bureau of Economic Re- search, Business concentration and price policy (pp. 281- 322). Princeton, NJ:Princeton University Press.
",,CHILD
[No author name available],Corporate strategy: An analytical ap- proach to business policy for growth and expansion.,1965,"Ansoff, H. I. (1965) <t>Corporate strategy: An analytical ap- proach to business policy for growth and expansion.</t> New York: McGraw-Hill.
",,CHILD
[No author name available],Information cost and the governance of economic transactions.,1985,"Barney, J. B. (1985) <t>Information cost and the governance of economic transactions.</t> In R. D. Nacamalli & A. Rugiadini (Eds.), Organizations and markets (pp. 347-372). Milan, Italy: Societa Editrice it Milano.
",,CHILD
[No author name available],Types of competition and the theory of strategy: Toward an integrative framework.,1986,"Barney, J. B. (1986a) <t>Types of competition and the theory of strategy: Toward an integrative framework.</t> Academy of Management Review, 11, 791-800.
",,CHILD
[No author name available],"Strategic factor markets: Expectations, luck and business strategy.",1986,"Barney, J. B. (1986b) <t>Strategic factor markets: Expectations, luck and business strategy.</t> Management Science, 32, 1231-1241.
",,CHILD
[No author name available],Contest- able markets and the theory of industry structure.,1982,"Baumol, W. J., Panzar, J. C., & Willig, R. D. (1982) <t>Contest- able markets and the theory of industry structure.</t> New York: Harcourt Brace Jovanovich.
",,CHILD
[No author name available],A formal theory of differentiation in orga- nizations.,1970,"Blau,P.M.(1970)<t>A formal theory of differentiation in orga- nizations.</t> American Sociological Review, 35, 201-218.
",,CHILD
[No author name available],From entry barriers to mobility barriers: Conjectural decisions and contrived de- terrence to new competition.,1977,"Caves, R. E., & Porter, M. E. (1977) <t>From entry barriers to mobility barriers: Conjectural decisions and contrived de- terrence to new competition.</t> Quarterly Journal of Eco- nomics, 91, 241-261.
",,CHILD
[No author name available], The theory of monopolistic competi- tion.,1939,"Chamberlin, E. (1939)<t> The theory of monopolistic competi- tion.</t> Cambridge, MA: Harvard University Press.
",,CHILD
[No author name available],Performance differences among strategic groups.,1988,"Cool, K., & Schendel, D. (1988) <t>Performance differences among strategic groups.</t> Strategic Management Journal, 9, 207-233.
",,CHILD
[No author name available],Strategic market planning: The pursuit of competitive advantage.,1984,"Day, G. S. (1984) <t>Strategic market planning: The pursuit of competitive advantage.</t> St. Paul, MN: West.
",,CHILD
[No author name available],"Growth, profitability and size: The empirical evidence",1971,"Eatwell, J.(1971)<t>Growth, profitability and size: The empirical evidence</t>. In R. Marris & A. Wood (Eds.), The corporate economy: Growth, competition and innovative power (pp. 389-421). London: Macmillan.
",,CHILD
[No author name available],Discovering your firm's strongest competi- tive advantages,1989,"Fahey, L. (1989) <t>Discovering your firm's strongest competi- tive advantages</t>. In L. Fahey (Ed.), The strategic planning management reader (pp. 18-22). Englewood Cliffs, NJ: Prentice-Hall.
",,CHILD
[No author name available],Managing quality: The strategic and competitive edge,1988,"Garvin, D. A. (1988) <t>Managing quality: The strategic and competitive edge</t>. New York: Free Press.
",,CHILD
[No author name available],"Industrial organization: Competition, growth and structural changes in Britain. ",1971,"George, K. D. (1971) <t>Industrial organization: Competition, growth and structural changes in Britain. </t>London: Allen & Unwin.
",,CHILD
"Ghemawat, P.",Sustainable advantage.,1986,"<a>Ghemawat, P.</a> (1986)<t>Sustainable advantage.</t> Harvard Busi- ness Review, 86(5), 53-58.
",,CHILD
[No author name available],Rivalry in industrial research and development.,1973,"Grabowski, H. G., &Baxter, N. D. (1973)<t>Rivalry in industrial research and development.</t> Journal of Industrial Econom- ics, 21, 209-234.
",,CHILD
[No author name available],Market structure and price-cost per- formance under endogenous profit risk.,1987,"Harris, F. H. de B. (1987)<t>Market structure and price-cost per- formance under endogenous profit risk.</t> Journal of Indus- trial Economics, 35, 35-59.
",,CHILD
[No author name available]," Corporate distinctive com- petence, strategy, industry and performance.",1985,"Hitt, M. A., & Ireland, R. D. (1985)<t> Corporate distinctive com- petence, strategy, industry and performance.</t> Strategic Management Journal, 6, 273-293.
",,CHILD
[No author name available],"Relationships amongcor- porate distinctive competencies, diversification strategy, corporate structure and performance.",1986,"Hitt,M.A.,&Ireland,R.D.(1986)<t>Relationships amongcor- porate distinctive competencies, diversification strategy, corporate structure and performance.</t> Journal of Manage- ment Studies, 23, 401-416.
",,CHILD
"Hofer, C. W.",Strategy formulation: Analytical concepts.,1978,"<a>Hofer, C. W.</a>, & Schendel, D. (1978) <t>Strategy formulation: Analytical concepts.</t> St. Paul, MN: West.
",,CHILD
[No author name available],Transaction cost analysis of strategy-structure choice.,1988,"Jones, G. R., &Hill, C. W. L. (1988)<t>Transaction cost analysis of strategy-structure choice.</t> Strategic Management Jour- nal, 9, 159-172.
",,CHILD
"Klein, B. H.",Dynamic economics.,1977,"<a>Klein, B. H.</a> (1977) <t>Dynamic economics.</t> Cambridge, MA: Harvard University Press.
",,CHILD
"Learned, E. P.",Business policy: Text and cases.,1969,"<a>Learned, E. P.</a>, Christensen, C. R., Andrews, K. R., &Guth, W. D. (1969) <t>Business policy: Text and cases.</t> Homewood, IL:Irwin.
",,CHILD
[No author name available],Uncertain imitability: An analysis of interfirm differences in efficiency under com- petition.,1982,"Lippman, S., &Rumelt, R. P. (1982)<t>Uncertain imitability: An analysis of interfirm differences in efficiency under com- petition.</t> Bell Journal of Economics, 13, 418-438.
",,CHILD
[No author name available],How long can you sustain a compet- itive advantage?,1989," MacMillan, I. C. (1989) <t>How long can you sustain a compet- itive advantage?</t> In L. Fahey (Ed.), The strategic planning management reader (pp. 23-27). Englewood Cliffs, NJ: Prentice-Hall.
",,CHILD
[No author name available],Com- petitor's response to easily imitated new products- exploring commercial banking product introductions.,1985,"MacMillan, I., McCafferty, M. L., &Van Wijk, G. (1985)<t>Com- petitor's response to easily imitated new products- exploring commercial banking product introductions.</t> Strategic Management Journal, 6, 75-86.
",,CHILD
[No author name available],An evolutionary theory of economic change.,1982,"Nelson, R., & Winter, S. (1982) <t>An evolutionary theory of economic change.</t> Cambridge, MA: Belknap Press.
",,CHILD
"Polanyi, M.",The tacit dimension.,1967,"<a>Polanyi, M.</a> (1967) <t>The tacit dimension.</t> Garden City, NY: Anchor.
",,CHILD
[No author name available],Competitive advantage: Creating and sustaining superior performance.,1985,"Porter, M. E. (1985) <t>Competitive advantage: Creating and sustaining superior performance.</t> New York:Free Press.
",,CHILD
[No author name available],Industrial market structure and eco- nomic performance.,1970,"Scherer, F. M. (1970) <t>Industrial market structure and eco- nomic performance.</t> Chicago, IL:Rand McNally.
",,CHILD
"Schon, D. A. ",The reflective practitioner.,1983,"<a>Schon, D. A. </a>(1983) <t>The reflective practitioner.</t> New York: Basic Books.
",,CHILD
"Selznick, P.", Leadership in administration,1957,"<a>Selznick, P.</a> (1957)<t> Leadership in administration</t>. New York: Harper & Row.
",,CHILD
"Simon, J. L.", Issues in the economics of advertising,1970,"<a>Simon, J. L.</a> (1970)<t> Issues in the economics of advertising</t>. Urbana: University of Illinois Press.
",,CHILD
[No author name available],"Strategy, distinctive competence and organizational performance.",1980,"Snow, C. C., & Hrebiniak, L. G. (1980) <t>Strategy, distinctive competence and organizational performance.</t> Adminis- trative Science Quarterly, 25, 317-336.
",,CHILD
[No author name available], Practical intelli- gence in real world pursuits: The role of tacit knowledge.,1985,"Wagner, R. K., & Sternberg, R. J. (1985)<t> Practical intelli- gence in real world pursuits: The role of tacit knowledge.</t> Journal of Personality and Social Psychology, 49, 436-458.
",,CHILD
[No author name available],A dynamic stra- tegic analysis framework.,1987,"Weigelt, K., & MacMillan, I. (1987, August) <t>A dynamic stra- tegic analysis framework.</t> Paper presented at the meeting of the Academy of Management, New Orleans.
",,CHILD
"Williamson, 0. E.",Markets and hierarchies.,1975,"<a>Williamson, 0. E.</a> (1975)<t>Markets and hierarchies.</t> New York: Free Press.
",,CHILD
[No author name available],The economic institutions of capi- talism.,1985,"Williamson, 0. E. (1985) <t>The economic institutions of capi- talism.</t> New York: Free Press.
",,CHILD
[No author name available], Knowledge and competence as strategic assets.,1987,"Winter, S. (1987)<t> Knowledge and competence as strategic assets.</t> In D. J. Teece (Ed.), The competitive challenge (pp. 159-184). Cambridge, MA: Ballinger.
",,CHILD
Reference Count: 40,,,,,
,,,,,
[No author name available],"Competitive Effects on Technology Diffusion,",1986,"<PARENTARTICLE>Robertson, T. S., and Gatignon, H. ""<t>Competitive Effects on Technology Diffusion,</t>"" Journal of Marketing (50:3), 1986, pp. 1-12.Google ScholarCross Ref
",,PARENT
"Abell, Derek F.","Strategic Market Planning,",1979,"1 <a>Abell, Derek F.</a> , and Hammond, John S. (1979), <t>Strategic Market Planning,</t> Englewood Cliffs, NJ: Prentice-Hall. Google Scholar
",,CHILD
"Abernathy, William J.","“Patterns of Industrial Innovations,”",1978,"2 <a>Abernathy, William J.</a> , and Utterback, James M. (1978), <t>“Patterns of Industrial Innovations,”<t> Technology Review, 80 (June/July), 41–47. Google Scholar
",,CHILD
[No author name available],"Organizational Permeability, Boundary Spanners and Organizational Structure",1972,"3 Aiken, M. , and Hage, Jerald (1972), “<t>Organizational Permeability, Boundary Spanners and Organizational Structure</t>,” paper presented at the 67th Annual Meeting of the American Sociological Association, New Orleans. Google Scholar
",,CHILD
[No author name available],"“The Salesperson as Outside Agent or Employee: A Transaction Cost Analysis,”",1985,"4 Anderson, Erin (1985), <t>“The Salesperson as Outside Agent or Employee: A Transaction Cost Analysis,”<t> Marketing Science, 4 (Summer), 234–254. Google Scholar | Crossref
",,CHILD
[No author name available],"“Information Source Preference in the Industrial Adoption Decision,”",1977,"5 Baker, Michael J. , and Parkinson, Stephen T. (1977), <t>“Information Source Preference in the Industrial Adoption Decision,”<t> in Proceedings of the American Marketing Association, Greenberg, Barnett A. , and Bellenger, Danny N. , eds., Chicago: American Marketing Association, 258–261. Google Scholar
",,CHILD
[No author name available],"“Organizational Innovation: Individual, Organizational, and Environmental Impacts,”",1975,"6 Baldridge, J. Victor , and Burnham, Robert A. (1975), <t>“Organizational Innovation: Individual, Organizational, and Environmental Impacts,”<t> Administrative Science Quarterly, 20 (June), 165–176. Google Scholar | Crossref
",,CHILD
[No author name available],"“A New Product Growth Model for Consumer Durables,”",1969,"7 Bass, Frank M. (1969), <t>“A New Product Growth Model for Consumer Durables,”<t> Management Science, 15 (no. 5), 215–227. Google Scholar | Crossref
",,CHILD
[No author name available],"“The Relationship Between Diffusion Curves, Experience Curves, and Demand Elasticities for Consumer Durable Technological Innovations,”",1980,"8 Bass, Frank M. (1980), <t>“The Relationship Between Diffusion Curves, Experience Curves, and Demand Elasticities for Consumer Durable Technological Innovations,”<t> Journal of Business, 53 (July), 551–557. Google Scholar
",,CHILD
[No author name available],Word-of-Mouth Reputation in Auto Insurance Markets,1985,"9 Berger, Lawrence (1985), “<t>Word-of-Mouth Reputation in Auto Insurance Markets</t>,” Ph.D. dissertation, University of Pennsylvania. Google Scholar
",,CHILD
[No author name available],"“A Conceptual Paradigm and Approach for the Study of Innovators,”",1981,"10 Bigoness, William J. , and Perreault, William D. (1981), <t>“A Conceptual Paradigm and Approach for the Study of Innovators,”<t> Academy of Management Journal, 24 (March), 68–82. Google Scholar | Crossref
",,CHILD
Boston Consulting Group ,"“Perspectives: Flexible Automation,",1985,"11 <a>Boston Consulting Group </a>(1985), <t>“Perspectives: Flexible Automation,</t>” unpublished working paper. Google Scholar
",,CHILD
[No author name available],Innovation Diffusion: A New Perspective,1981,"12 Brown, Lawrence A. (1981), <t>Innovation Diffusion: A New Perspective</t>, New York: Methuen. Google Scholar
",,CHILD
[No author name available],The Impact of Organizational Culture on the Adoption of Industrial Innovations,1985,"13 Cherian, Joseph , and Deshpandé, Rohit (1985), “<t>The Impact of Organizational Culture on the Adoption of Industrial Innovations</t>,” working paper, Department of Marketing, University of Texas, Austin. Google Scholar
",,CHILD
[No author name available],"“The Dimensions of Industrial New Product Success and Failure,”",1979,"14 Cooper, Robert G. (1979), <t>“The Dimensions of Industrial New Product Success and Failure,”<t> Journal of Marketing, 43 (Summer), 93–103. Google Scholar | SAGE Journals
",,CHILD
[No author name available],"“Organizational Innovation in a Professionally Dominated System: Responses of Physicians to a New Program in Medical Education,”",1974,"15 Counte, Michael A. , and Kimberly, John R. (1974), <t>“Organizational Innovation in a Professionally Dominated System: Responses of Physicians to a New Program in Medical Education,”<t> Journal of Health and Social Behavior, 15 (September), 188–199. Google Scholar | Crossref
",,CHILD
[No author name available],"“Word-of-Mouth Processes in the Diffusion of a Major Technological Innovation,”",1974,"16 Czepiel, John A. (1974), <t>“Word-of-Mouth Processes in the Diffusion of a Major Technological Innovation,”<t> Journal of Marketing Research, 11 (May), 172–180. Google Scholar | SAGE Journals
",,CHILD
[No author name available],"“Decision Group and Firm Characteristics in an Industrial Adoption Decision,”",1976,"17 Czepiel, John A. (1976), <t>“Decision Group and Firm Characteristics in an Industrial Adoption Decision,”<t> in Marketing: 1776–1976 and Beyond, Kenneth, L. Bernhardt , ed., Chicago: American Marketing Association, 340–343. Google Scholar
",,CHILD
[No author name available],"“Uncertainty, Industry Structure, and the Speed of R&D,”",1980,"18 Dasgupta, P. , and Stiglitz, J. (1980), <t>“Uncertainty, Industry Structure, and the Speed of R&D,”<t> The Bell Journal of Economics, 11 (Spring), 1–28. Google Scholar | Crossref
",,CHILD
[No author name available],"“Characteristics of Adopters and Non-Adopters of Home Computers,”",1983,"19 Dickerson, Mary Dee , and Gentry, James W. (1983), <t>“Characteristics of Adopters and Non-Adopters of Home Computers,”<t> Journal of Consumer Research, 10 (September), 225–235. Google Scholar | Crossref
",,CHILD
[No author name available],"“Experience Curves and Dynamic Demand Models: Implications for Optimal Pricing Strategies,”",1981,"20 Dolan, Robert J. , and Jeuland, Abel P. (1981), <t>“Experience Curves and Dynamic Demand Models: Implications for Optimal Pricing Strategies,”<t> Journal of Marketing, 45 (Winter), 52–62. Google Scholar | SAGE Journals
",,CHILD
[No author name available],"“The Impact of Competitive Entry in a Developing Market upon Dynamic Pricing Strategies,”",1986,"21 Eliashberg, Jehoshua , and Jeuland, Abel P. (1986), <t>“The Impact of Competitive Entry in a Developing Market upon Dynamic Pricing Strategies,”<t> Marketing Science, in press. Google Scholar | Crossref
",,CHILD
[No author name available],"“Analytical Models of Competition with Implications for Marketing: Issues, Findings, and Outlook,”",1985,"22 Eliashberg, Jehoshua , and Chatterjee, Rabikar (1985a), <t>“Analytical Models of Competition with Implications for Marketing: Issues, Findings, and Outlook,”<t> Journal of Marketing Research, 22 (August), 283–296. Google Scholar | SAGE Journals
",,CHILD
[No author name available],"“Stochastic Issues in Modeling the Innovation Diffusion Process,”",1985,"23 Eliashberg, Jehoshua , and Chatterjee, Rabikar (1985b), <t>“Stochastic Issues in Modeling the Innovation Diffusion Process,”<t> in Innovation Diffusion Models of New Product Acceptance, Mahajan, V. , and Wind, Y. , eds., Cambridge, MA: Ballinger. Google Scholar
",,CHILD
[No author name available],“New Products Diffusion Models with Stochastic Parameters,1985,"24 Eliashberg, Jehoshua , Tapiero, Charles C. , and Wind, Yoram (1985), <t>“New Products Diffusion Models with Stochastic Parameters</t>,” working paper, University of Pennsylvania. Google Scholar
",,CHILD
[No author name available],"“Organizational Policy and Innovation among Suppliers to the Food Processing Sector,”",1983,"25 Ettlie, John E. (1983), <t>“Organizational Policy and Innovation among Suppliers to the Food Processing Sector,”<t> Academy of Management Journal, 26 (no. 1), 27–44. Google Scholar
",,CHILD
[No author name available],"“Environmental Uncertainty and Organizational Technology Policy,”",1982,"26 Ettlie, John E. , and Bridges, W. P. (1982), <t>“Environmental Uncertainty and Organizational Technology Policy,”<t> IEEE Transactions on Engineering Management, EM-29, 2–10. Google Scholar | Crossref
",,CHILD
"Farrell, Joseph ","“Standardization, Compatibility, and Innovations,”",1985,"27 <a>Farrell, Joseph </a>, and Saloner, Garth (1985), <t>“Standardization, Compatibility, and Innovations,”<t> Rand Journal of Economics, 16 (Spring), 70–83. Google Scholar | Crossref
",,CHILD
[No author name available],"“On Information and Innovation Diffusion: A Bayesian Approach,”",1982,"28 Feder, Gershon , and O'Mara, Gerald T. (1982), <t>“On Information and Innovation Diffusion: A Bayesian Approach,”<t> American Agricultural Economics Association Proceedings, (February), 145–147. Google Scholar | Crossref
",,CHILD
[No author name available],"“Synergy, Influence, and Information in the Adoption of Administrative Innovations,”",1984,"29 Fennell, Mary L. (1984), <t>“Synergy, Influence, and Information in the Adoption of Administrative Innovations,”<t> Academy of Management Journal, 27 (March), 113–129. Google Scholar | Medline
",,CHILD
"Fidler, Lori A.","“Communication and Innovation Implementation,”",1984,"30 <a>Fidler, Lori A.</a> , and David Johnson, J. (1984), <t>“Communication and Innovation Implementation,”<t> Academy of Management Journal, 9 (no. 4), 704–711. Google Scholar
",,CHILD
"Galaskiewicz, Joseph","“Interorganizational Relations,”",1985,"31 <a>Galaskiewicz, Joseph</a> (1985), <t>“Interorganizational Relations,”<t> in Annual Review of Sociology, Turner, Ralph H. , and Short, James F. , eds., Palo Alto, CA: Annual Reviews, Inc., 281–304. Google Scholar | Crossref
",,CHILD
[No author name available],"“Competition as a Moderator of the Effect of Advertising on Sales,”",1984,"32 Gatignon, Hubert (1984), <t>“Competition as a Moderator of the Effect of Advertising on Sales,”<t> Journal of Marketing Research, 21 (4), 387–398. Google Scholar | SAGE Journals
",,CHILD
[No author name available],Determinants of Diffusion Patterns: A Cross-Country Analysis,1985,"33 Gatignon, Hubert , Eliashberg, Jehoshua , and Robertson, Thomas S. (1985), “<t>Determinants of Diffusion Patterns: A Cross-Country Analysis</t>,” working paper, The Wharton School, University of Pennsylvania. Google Scholar
",,CHILD
[No author name available],"“A Propositional Inventory for New Diffusion Research,”",1985,"34 Gatignon, Hubert , and Robertson, Thomas S. (1985), <t>“A Propositional Inventory for New Diffusion Research,”<t> Journal of Consumer Research, 11 (March), 849–867. Google Scholar | Crossref
",,CHILD
[No author name available],"“Rivalry in Industrial Research and Development,”",1973,"35 Grabowski, H. G. , and Baxter, N. D. (1973), <t>“Rivalry in Industrial Research and Development,”<t> Journal of Industrial Economics, 21 (July), 209–235. Google Scholar | Crossref
",,CHILD
[No author name available],"“The Strength of Weak Ties,”",1973,"36 Granovetter, Mark S. (1973), <t>“The Strength of Weak Ties,”<t> American Journal of Sociology, 78 (no. 6), 1360–1380. Google Scholar | Crossref
",,CHILD
[No author name available],"“Specialization of Environmental Scanning Activities among Upper Level Managers,”",1981,"37 Hambrick, Donald C. (1981), <t>“Specialization of Environmental Scanning Activities among Upper Level Managers,”<t> Journal of Management Studies, 18 (July), 299–320. Google Scholar | Crossref
",,CHILD
[No author name available],"“Efficiency of Product R&D in Business Units: The Role of Strategic Context,”",1985,"38 Hambrick, Donald C. , and MacMillan, Ian C. (1985), <t>“Efficiency of Product R&D in Business Units: The Role of Strategic Context,”<t> Academy of Management Journal, 28 (September), 527–547. Google Scholar | Crossref
",,CHILD
[No author name available],"Signaling in Competitive Marketing Environments,",1985,"39 Heil, Oliver (1985), “<t>Signaling in Competitive Marketing Environments,</t>” working paper, The Wharton School, University of Pennsylvania. Google Scholar
",,CHILD
[No author name available],"“Innovativeness, Novelty Seeking, and Consumer Creativity,”",1980,"40 Hirschman, Elizabeth C. (1980), <t>“Innovativeness, Novelty Seeking, and Consumer Creativity,”<t> Journal of Consumer Research, 7 (December), 289–295. Google Scholar | Crossref
",,CHILD
[No author name available],"“Advertising and the Diffusion of New Products,”",1983,"41 Horsky, Dan , and Simon, Leonard S. (1983), <t>“Advertising and the Diffusion of New Products,”<t> Marketing Science, 41 (Winter), 1–17. Google Scholar | Crossref
",,CHILD
[No author name available],"“Source Similarity and Fashion Newness as Determinants of Consumer Innovation,”",1977,"42 Kaigler-Evans, Karen , Leavitt, Clark , and Dickey, Lois (1977), <t>“Source Similarity and Fashion Newness as Determinants of Consumer Innovation,”<t> in Advances in Consumer Research, Vol. 5, Keith Hunt, H. , ed., Ann Arbor: Association for Consumer Research, 738–742. Google Scholar
",,CHILD
[No author name available],"“Monopolistic Pricing with Dynamic Demand and Production Cost,”",1983,"43 Kalish, Shlomo (1983), <t>“Monopolistic Pricing with Dynamic Demand and Production Cost,”<t> Marketing Science, 41 (no. 2), 135–159. Google Scholar | Crossref
",,CHILD
"Kamien, Morton I",Marketing Structure and Innovation,1982,"44 <a>Kamien, Morton I</a>. , and Schwartz, Nancy L. (1982), <t>Marketing Structure and Innovation</t>, Cambridge: Cambridge University Press. Google Scholar
",,CHILD
"Kamani, Aneel ","“Minimum Market Share,”",1983,"45 <a>Kamani, Aneel </a>(1983), <t>“Minimum Market Share,”<t> Marketing Science, 2 (no. 1), 75–93. Google Scholar | Crossref
",,CHILD
[No author name available],"“Hospital Adoption of Innovation: The Role of Integration into External Informational Environments,”",1978,"46 Kimberly, John R. (1978), <t>“Hospital Adoption of Innovation: The Role of Integration into External Informational Environments,”<t> Journal of Health & Social Behavior, 19 (December), 361–373. Google Scholar | Crossref | Medline
",,CHILD
[No author name available],"“Organizational Innovation: The Influence of Individual, Organizational, and Contextual Factors on Hospital Adoption of Technological and Administrative Innovations,”",1981,"47 Kimberly, John R. , and Evanisko, Michael J. (1981), <t>“Organizational Innovation: The Influence of Individual, Organizational, and Contextual Factors on Hospital Adoption of Technological and Administrative Innovations,”<t> Academy of Management Journal, 24 (December), 689–713. Google Scholar | Crossref | Medline
",,CHILD
[No author name available],"“Experts as Negative Opinion Leaders in the Diffusion of a Technological Innovation,”",1985,"48 Leonard-Barton, Dorothy (1985), <t>“Experts as Negative Opinion Leaders in the Diffusion of a Technological Innovation,”<t> Journal of Consumer Research, 11 (March), 914–926. Google Scholar | Crossref
",,CHILD
[No author name available],"“Technical Change, Barriers to Entry, and Market Structure,”",1978,"49 Levin, Richard C. (1978), <t>“Technical Change, Barriers to Entry, and Market Structure,”<t> Economica, 45 (November), 347–361. Google Scholar | Crossref
",,CHILD
[No author name available],"“Bayesian Estimation and Control of Detailing Effort in a Repeat Purchase Diffusion Environment,”",1981,"50 Lilien, Gary L. , Rao, Ambar G. , and Kalish, Shlomo (1981), <t>“Bayesian Estimation and Control of Detailing Effort in a Repeat Purchase Diffusion Environment,”<t> Management Science, 27 (May), 493–506. Google Scholar | Crossref
",,CHILD
"Loury, Glenn C.","“Market Structure and Innovation,”",1979,"51 <a>Loury, Glenn C.</a> (1979), <t>“Market Structure and Innovation,”<t> Quarterly Journal of Economics, 33 (August), 395–410. Google Scholar | Crossref
",,CHILD
[No author name available],"“Innovation Diffusion and New Product Growth Models in Marketing,”",1979,"52 Mahajan, Vijay , and Muller, Eitan (1979), <t>“Innovation Diffusion and New Product Growth Models in Marketing,”<t> Journal of Marketing, 43 (Fall), 55–68. Google Scholar | SAGE Journals
",,CHILD
