Authors,Title,Year,Source title,Link,Document Type,Source
"Sachs R., Chrisler J.C., Devlin A.S.","Biographic and personal characteristics of women in management",1992,"Journal of Vocational Behavior","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38249010692&doi=10.1016%2f0001-8791%2892%2990041-W&partnerID=40&md5=c048ad00ae7a5c7156c6d663fdfa72a2",Article,Scopus
"Pinto J.K.","Project Implementation Profile: a tool to aid project tracking and control",1990,"International Journal of Project Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38249019910&doi=10.1016%2f0263-7863%2890%2990020-C&partnerID=40&md5=31c4f3d5dd14cd9cd6ce93a8924583d9",Article,Scopus
"Dabaj F.","The role of gender and age on students' perceptions towards online education case study: Sakarya University, Vocational High School",2009,"Turkish Online Journal of Educational Technology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-71749101080&partnerID=40&md5=56a5a0f9014d7833ab30740393bf8fde",Article,Scopus
"Seddon P.B., Scheepers R.","Other-settings generalization in is research",2006,"ICIS 2006 Proceedings - Twenty Seventh International Conference on Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856980852&partnerID=40&md5=480ea29c55fa253cc210d5c7b0aea729",Conference Paper,Scopus
"Nemeth C., Cook R.","Hiding in plain sight: What Koppel et al. tell us about healthcare IT",2005,"Journal of Biomedical Informatics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-23244447635&doi=10.1016%2fj.jbi.2005.05.010&partnerID=40&md5=e0400e2d0c37b7611895af48666f8e87",Note,Scopus
"Ramayah T., Ignatius J., Aafaqi B.","PC usage among students in a private institution of higher learning: The moderating role of prior experience",2005,"Educators and Education Journal",,,Scopus
"French J.R.P., Raven B.","The bases of social power",2001,"The negotiation sourcebook. 2nd ed.",,,Scopus
"Sieber T., Siau K., Nah F., Sieber M.","SAP implementation at the University of Nebraska",2000,"Journal of Information Technology Cases and Applications",,,Scopus
"Candel M.J.J.M., Pennings J.M.E.","Attitude-based models for binary choices: A test for choices involving an innovation",1999,"Journal of Economic Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000303512&doi=10.1016%2fS0167-4870%2899%2900024-0&partnerID=40&md5=ab17676c4fa6e0b1ae646ea104958491",Article,Scopus
"Bentler P.M., Wu E.J.C.",[No title available],1998,"EQS for Windows 5.7b",,,Scopus
"Wolcott H.F.","Differing styles of on-site research, or, 'If it isn't ethnography, what is it?",1982,"The Review Journal of Philosophy and Social Science",,,Scopus
"Chen C.C., Wu J., Crandall R.E.","Obstacles to the adoption of radio frequency identification technology in the emergency rooms of hospitals",2007,"International Journal of Electronic Healthcare","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248372862&doi=10.1504%2fIJEH.2007.013100&partnerID=40&md5=9e35998453f066a0a2f75407f3546e0b",Article,Scopus
"Mujahid Y.H.","Digital opportunity initiative for Pakistan",2002,"The Electronic Journal on Information Systems in Developing Countries",,,Scopus
"Murray M.D.","Automated medication dispensing devices",2001,"Making Health Care Safer: A Critical Analysis of Patient Safety Practices",,,Scopus
"Motowidlo S.J.","Sex role orientation and behavior in a work setting",1982,"Journal of Personality and Social Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000786146&doi=10.1037%2f0022-3514.42.5.935&partnerID=40&md5=d1c48aaf06d165c65013c2c785ac598a",Article,Scopus
"Taylor Ronald N., Benbasat Izak","CRITIQUE OF COGNITIVE STYLES THEORY AND RESEARCH.",1980,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019115852&partnerID=40&md5=90b45752f9fcd53f8bd56bed8decf8e5",Conference Paper,Scopus
"Hurley A.C., Lancaster D., Hayes J., Wilson-Chase C., Bane A., Griffin M., Warden V., Duffy M.E., Poon E.G., Gandhi T.K.","The Medication Administration System - Nurses Assessment of Satisfaction (MAS-NAS) scale",2006,"Journal of Nursing Scholarship","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747393366&doi=10.1111%2fj.1547-5069.2006.00117.x&partnerID=40&md5=b92877a4b27d4656aeae8ecdc306bb31",Article,Scopus
"Pozzebon M.","Combining a structuration approach with a behavioral-based model to investigate ERP usage",2000,"Americas Conf. on Info. Sys.",,,Scopus
"Kolodny H., Liu M., Stymne B., Denis H.","New technology and the emerging organizational paradigm",1996,"Human Relations","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040055994&doi=10.1177%2f001872679604901201&partnerID=40&md5=e1b1297b0b38e7713699b8763f36528b",Article,Scopus
"Van Den Putte B., Hoogstraten J., Meertens R.","A comparison of behavioural alternative models in the context of the theory of reasoned action",1996,"British Journal of Social Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030548980&doi=10.1111%2fj.2044-8309.1996.tb01096.x&partnerID=40&md5=0f4be599402528f8082bdddc19d57c14",Article,Scopus
"Berghel H.","The Client's Side of the World-Wide Web",1996,"Communications of the ACM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029734239&doi=10.1145%2f234173.234177&partnerID=40&md5=17022bffd20d391ddcbfcd7f35d9e378",Article,Scopus
"Albert D., Aschenbrenner K.M., Schmalhofer F.","Cognitive choice processes and the attitude-behavior relation",1989,"Attitudes and Behavioral Decisions",,,Scopus
"Norman D.A.","Cognitive engineering-cognitive science",1987,"Interfacing Thought: Cognitive Aspects of Human-Computer Interaction",,,Scopus
"Žvanut B., Pucer P., Ličen S., Trobec I., Plazar N., Vavpotič D.","The effect of voluntariness on the acceptance of e-learning by nursing students",2011,"Nurse Education Today","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954631055&doi=10.1016%2fj.nedt.2010.07.004&partnerID=40&md5=ee9104547e29a5940b56e75a53c0c29a",Article,Scopus
"Woodroof J.B., Kasper G.M.","A Conceptual Development of Process and Outcome User Satisfaction",1998,"Information Resources Management Journal (IRMJ)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85001555191&doi=10.4018%2firmj.1998040104&partnerID=40&md5=c9f08870494ebdc38fd4dfaf6d10b105",Article,Scopus
"Ramiller N.C.","Perceived compatibility of information technology innovations among secondary adopters: Toward a reassessment",1994,"Journal of Engineering and Technology Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028386146&doi=10.1016%2f0923-4748%2894%2990022-1&partnerID=40&md5=cd73f36ca82df3052da09cb2afffaf7d",Article,Scopus
"Grover V., Teng T.C.","Facilitating the implementation of customer‐based inter‐organizational systems: an empirical analysis of innovation and support factors",1994,"Information Systems Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002507236&doi=10.1111%2fj.1365-2575.1994.tb00043.x&partnerID=40&md5=a6dbe98cdc147df956b9c0d13b68cdd4",Article,Scopus
"Wynekoop J.L.","Strategies for implementation research: Combining research methods",1992,"Proceedings of the Thirteenth International Conference on Information Systems",,,Scopus
"Wynekoop J.L., Senn J.A., Conger S.A.","The implementation of CASE tools: An innovation diffusion approach",1992,"The Impact of Computer Supported Technologies on Information Systems Development",,,Scopus
"Rosenthal R.","An evaluation of procedures and results",1990,"The Future of Meta-analysis",,,Scopus
"Dickson G.W., Benbasat Izak, King William A.","MANAGEMENT INFORMATION SYSTEMS AREA: PROBLEMS, CHALLENGES AND OPPORTUNITIES.",1980,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019115684&partnerID=40&md5=e196909817ed2adfcf04ce9b5aa9fac8",Conference Paper,Scopus
"Button G., Mason D., Sharrock W.","Disempowerment and resistance in the print industry? Reactions to surveilance-capable technology",2003,"New Technology, Work and Employment","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037355854&doi=10.1111%2f1468-005X.00110&partnerID=40&md5=3af54416312643bd076b13b7d15dbe50",Article,Scopus
"Sharma S., Rai A.","Case Deployment in is Organizations",2000,"Communications of the ACM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002564207&doi=10.1145%2f323830.323848&partnerID=40&md5=4674661a14eb3f476247c7adee8cd47a",Article,Scopus
"Lending Diane, Chervany Norman L.","Use of CASE tools",1998,"Proceedings of the ACM SIGCPR Conference","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031650775&doi=10.1145%2f279179.279187&partnerID=40&md5=cafba24be63feafd6749a8436393a7ba",Conference Paper,Scopus
"Hill N.C., Swenson M.J.","The impact of electronic data interchange on the sales function",1994,"Journal of Personal Selling and Sales Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-4944237569&doi=10.1080%2f08853134.1994.10753995&partnerID=40&md5=c20b5ca428461866ec622877b6b73087",Article,Scopus
"Chung H.M., Silver M.S.","Rule‐Based Expert Systems and Linear Models: An Empirical Comparison of Learning‐By‐Examples Methods",1992,"Decision Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84985757179&doi=10.1111%2fj.1540-5915.1992.tb00412.x&partnerID=40&md5=f41b8feb21a307394b0721955d56c358",Article,Scopus
"Kamatar J., Hayes W.","Experience report on the personal software process",2000,"IEEE Software","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034318708&doi=10.1109%2f52.895173&partnerID=40&md5=bc1ea1bb2645b8b342f007ff14eac62c",Article,Scopus
"Hayes N.","Work-arounds and boundary crossing in a high tech optronics company: The role of co-operative workflow technologies",2000,"Computer Supported Cooperative Work: CSCW: An International Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033686548&doi=10.1023%2fA%3a1008795025075&partnerID=40&md5=7caba7e527000d3d08fd294117ecf779",Article,Scopus
"Glass R.L.","A snapshot of systems development practice",1999,"IEEE Software",,,Scopus
"Petersen G.S.",[No title available],1997,"High Impact Sales Force Automation",,,Scopus
"Vessey I.","An investigation of the psychological processes underlying the debugging of computer programs",1984,"An Investigation of the Psychological Processes Underlying the Debugging of Computer Programs",,,Scopus
"Muthitacharoen A., Palvia P.C., Brooks L.D., Krishnan B.C., Otondo R.F., Retzlaff-Robert D.","Reexamining technology acceptance in online task behaviours",2006,"Electronic Markets",,,Scopus
"Karahanna E.","Symbolic adoption of information technology",1999,"Proceedings of Decision Sciences International Conference",,,Scopus
"Krishnan M.S., Mukhopadhyay T., Zubrow D.","Software Process Models and Project Performance",1999,"Information Systems Frontiers","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033264930&doi=10.1023%2fA%3a1010054412650&partnerID=40&md5=afa18fd55da7e65c134461085b313482",Article,Scopus
"Hunton J.E., Flowers L.","Information technology in accounting: Assessing the impact on accountants and organizations",1997,"Advances in Accounting Information Systems",,,Scopus
"Kwon T.H., Zmud R.W.","Unifying the fragmented models of information systems implementation",1987,"Critical issues in information systems research",,,Scopus
"Ringle C.M.","Segmentation for path models and unobserved heterogeneity: The finite mixture partial least squares approach",2006,"Research Papers on Marketing and Retailing",,,Scopus
"Sobreperez P., Ferneley E.H., Wilson F.","Tricks or trompe l'oeil? an examination workplace resistance in an information rich managerial environment.",2005,"Proceedings of the 13th European Conference on Information Systems, Information Systems in a Rapidly Changing Economy, ECIS 2005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870979460&partnerID=40&md5=256c934e0d2ba2d078379471f2b23ff5",Conference Paper,Scopus
"Bailey S.G.M., Caidi N.","How much is too little? Privacy and smart cards in Hong Kong and Ontario",2005,"Journal of Information Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-30544448519&doi=10.1177%2f0165551505055400&partnerID=40&md5=41240427155fa25932a00619a5b61986",Article,Scopus
"Li D., Lou H., Day J., Coombs G.","The effect of affiliation motivation on the intention to use groupware in an MBA program",2004,"Journal of Computer Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-2142833373&partnerID=40&md5=57a7793647b7aeb17400f8ca7dd8e60c",Article,Scopus
"Nadkarni S., Nah F.","Aggregated causal maps: An approach to elicit and aggregate the knowledge of multiple experts",2003,"Communications of the Association for Information Systems",,,Scopus
"Adam F., O'Doherty P.","ERP Projects: Good or Bad for SMEs",2003,"Second-Wave Enterprise Resource Planning Systems: Implementing for Effectiveness",,,Scopus
"Auer T.","Quality of is use",1998,"European Journal of Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-22444453440&doi=10.1057%2fpalgrave.ejis.3000305&partnerID=40&md5=4ed26caae36a37a68b391d5e69a5d244",Article,Scopus
"Lancaster G.A., Taylor C.T.","The diffusion of innovations and their attributes: A critical review",1986,"Quarterly Review of Marketing",,,Scopus
"Zmud R.W., Lind M.R.","Linking mechanisms supporting end-user computing",1985,"Proceedings of the ACM SIGCPR Conference","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346030596&doi=10.1145%2f16687.16696&partnerID=40&md5=c9a49b54dd3b572300999ac446d85cd0",Conference Paper,Scopus
"Somyürek S., Güyer T., Atasoy B.","The effects of individual differences on learner's navigation in a courseware",2008,"Turkish Online Journal of Educational Technology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350665501&partnerID=40&md5=fa8b6504acf6224ac7913ee2e3358a07",Article,Scopus
"Cooke M., Mattick R.P., Campbell E.","The dissemination of a smoking cessation program to 23 antenatal clinics: The predictors of initial program adoption by managers",1999,"Australian and New Zealand Journal of Public Health","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033003977&doi=10.1111%2fj.1467-842X.1999.tb01214.x&partnerID=40&md5=c8065457476df646099aa13732f57c09",Article,Scopus
"Whiting R.","Development in disarray",1998,"Software Magazine",,,Scopus
"Davis F.D., Warshaw P.R.","Choice sets and choice intentions",1991,"Journal of Social Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933487669&doi=10.1080%2f00224545.1991.9924669&partnerID=40&md5=6a4bf0bf15251ede5727a7cb903a51e6",Article,Scopus
"Akpinar Y., Bayramoglu Y.","Promoting teachers' positive attitude towards web use: A study in web site development",2008,"Turkish Online Journal of Educational Technology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69549094371&partnerID=40&md5=1b5af0caff4667e83bf9a09d1a7777ed",Article,Scopus
"Kauffman R., Wood C.","Research strategies for e-business: A philosophy of science view in the age of the internet",2008,"Economics, Information Systems, and Electronic Commerce: Empirical Research",,,Scopus
"Kim J.-W., Kim K.-T., Choi J.-U.","Securing e-government services",2006,"Computer","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947403601&doi=10.1109%2fMC.2006.398&partnerID=40&md5=40d012cc7f8067faa3402e0d1851f1dd",Article,Scopus
"Ramayah T., Ma’Ruf J.J., Jantan M., Osman M.","Technology acceptance model: Is it applicable to users and non users of internet banking",2002,"The Proceedings of the International Seminar, Indonesia-Malaysia, the Role of Harmonization of Economics and Business Discipline in Global Competitiveness, Banda Aceh, Indonesia",,,Scopus
"Jantan M., Ramayah T., Chin W.W.","Personal computer acceptance by small and medium sized companies evidence from Malaysia",2001,"Jurnal Manajemen & Bisnes",,,Scopus
"Hardgrave B.C.","When to prototype: decision variables used in industry",1995,"Information and Software Technology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000135263&doi=10.1016%2f0950-5849%2895%2993488-Z&partnerID=40&md5=eb091e638d6952abe84ee185ff25b49a",Article,Scopus
"Ng-Kruelle G., Swatman P.A., Hampe J.F., Rebne D.S.","Biometrics and e-identity (E-passport) in the european union: End-user perspectives on the adoption of a controversial innovation",2006,"Journal of Theoretical and Applied Electronic Commerce Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857177211&doi=10.3390%2fjtaer1020010&partnerID=40&md5=3aab12fbb54ebe38781fd85b2090aab0",Article,Scopus
"Smith A.D.","Gauging acceptability of governmental intervention in terms of smart card technology",2005,"Electronic Government","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969451554&doi=10.1504%2fEG.2005.006650&partnerID=40&md5=c0b780a2b3d50b9dc5f4fe7d4a087c12",Article,Scopus
"Wilson M.","Rhetoric of enrollment and acts of resistance: Information technology as text",2003,"IFIP Advances in Information and Communication Technology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904358552&partnerID=40&md5=709d2e3ca9a7324710f4bb4cfcada05b",Conference Paper,Scopus
"Agarwal R., Prasad J., Zanino M.C.","Training experiences and usage intentions: A field study of a graphical user interface",1996,"International Journal of Human Computer Studies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030214253&doi=10.1006%2fijhc.1996.0049&partnerID=40&md5=5c306ec92ce909ec367f7b8ac9e427cf",Article,Scopus
"Black J., Kay D., Soloway E.","Goal and plan knowledge representations: From stories to text editors and programs",1987,"Interfacing Thought",,,Scopus
"Van Slyke C., Johnson R.D., Hightower R., Elgarah W.","Implications of Researcher Assumptions about Perceived Relative Advantage and Compatibility",2008,"Data Base for Advances in Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016146904&doi=10.1145%2f1364636.1364642&partnerID=40&md5=a5e50fe2e2b5674f37b7a0bab7234cb5",Article,Scopus
"Ramayah T.","Course Website Usage among Distance Learning Business Students: The Role of Prior Experience",2005,"International Journal of Learning",,,Scopus
"Lankshear G., Mason D.","Technology and ethical dilemmas in a medical setting: Privacy, professional autonomy, life and death",2001,"Ethics and Information Technology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950073885&partnerID=40&md5=07856839f652ebc9c5bab221f4085631",Article,Scopus
"Sia C.L., Lee M.K.O., Teo H.H., Wei K.K.","Information Instruments for Creating Awareness in IT Innovations: An Exploratory Study of Organizational Adoption Intentions of ValuNet",2001,"Electronic Markets",,,Scopus
"Van Slyke C., Kittner M., Belanger F.","Identifying candidates for distance education: A telecommuting perspective",1998,"Proceedings of the America's Conference on Information Systems",,,Scopus
"Cooper R., Zmud R.","Information technology implementation research: A technological diffusion approach",1990,"Management Science",,,Scopus
"Gerbing D.W., Hunter J.E.",[No title available],1988,"ITAN: A Statistical Package for Item Analysis with Correlational Data Including Multiple Groups Confirmatory Factor Analysis",,,Scopus
"Warshaw P.R., Dröge C.","Economic utility versus the attitudinal perspective of consumer choice",1986,"Journal of Economic Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38249043035&doi=10.1016%2f0167-4870%2886%2990011-5&partnerID=40&md5=e1eb00aedf2df746c2cb8a69a1c0e045",Article,Scopus
"van Slyke C., Dick G., Case T., Ilie V.","The importance of compatibility and pressure on intentions to engage in distance learning",2010,"Communications of the Association for Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958085551&partnerID=40&md5=d61586ae96b0155fd54175f94d23329a",Article,Scopus
"Can Ş.","Attitudes of pre-service teachers from the department of elementary education towards the effects of materials use on learning",2010,"Turkish Online Journal of Educational Technology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952059839&partnerID=40&md5=9086c6804998ce51da5d3d9101c664a5",Article,Scopus
"Kasitipradith N.","The Ministry of Public Health telemedicine network of Thailand",2001,"International Journal of Medical Informatics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035061953&doi=10.1016%2fS1386-5056%2801%2900133-2&partnerID=40&md5=e3ac987706e779cee8dfc5d860065d13",Article,Scopus
"Fowler P., Levine L.","A conceptual framework for software technology transition",1993,"Technical Report",,,Scopus
"Fox J.","Regression diagnostics",1993,"Regression Analysis",,,Scopus
"Lu Y., Quan J., Cao X.","The perceived attributes of Wi-Fi technology and the diffusion gap among university faculty members: A case study",2009,"Communications of the Association for Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349327339&doi=10.17705%2f1cais.02405&partnerID=40&md5=78d27d88dd6374b55939ef8dbb686b80",Article,Scopus
"Medlin B.D., Vannoy S.A., Dave D.S.","An Internet-based approach to the teaching of information technology: A study of student attitudes in the United States",2004,"International Journal of Management",,,Scopus
"Rivera M.A., Rogers E.M.","Evaluating public sector innovation in networks: Extending the reach of the national cancer institute's web-based health communication intervention research initiative",2004,"The Innovation Journal: The Public Sector Innovation Journal",,,Scopus
"Latour M.S., Hanna J.B., Miller M.D., Pitts R.E.","Consumer involvement with personal computer technology: A multi-sample analysis",2002,"American Business Review",,,Scopus
"Borzekowski D.L.G., Poussaint A.F.","Public service announcement perceptions: A quantitative examination of anti-violence messages",1999,"American Journal of Preventive Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032849742&doi=10.1016%2fS0749-3797%2899%2900075-6&partnerID=40&md5=627cea6b2b29cbf62094d6fd78028450",Article,Scopus
"Rasmusson E.","The 5 steps to successful sales force automation: Everything you need to know about implementing SFA",1999,"Sales and Marketing Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346448161&partnerID=40&md5=119a6bd42b55e6aeff6dc1e691953bbd",Article,Scopus
"Dietrich G.B., Walz D.B., Wynekoop J.L.","The failure of SDT diffusion: A case for mass customization",1997,"IEEE Transactions on Engineering Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031276355&doi=10.1109%2f17.649869&partnerID=40&md5=0c027b10f8280ce2ddd40bd59caa2f98",Article,Scopus
"Block J., Golterman J., Wecksell J., Scherburger K., Close W.","Building blocks for technology enabled selling",1996,"Building Blocks for Technology-enabled Selling",,,Scopus
"Gudea S.","Expectations and demands in online teaching: Practical experiences",2008,"Expectations and Demands in Online Teaching: Practical Experiences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898572804&doi=10.4018%2f978-1-59904-747-8&partnerID=40&md5=7e7b9ad948b4a0590b17485f9c9987d5",Book,Scopus
"Wang W., Butler J.E.","Effects of Adoption Determinants in Voluntary Contexts on IS Mandated Usage",2007,"Journal of Information Science and Technology",,,Scopus
"Ramayah T.","Course website usage: Does prior experience matter?",2006,"WSEAS Transactions on Information Science and Applications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-30144434991&partnerID=40&md5=aeda9b46da1d74ca508ec987b2562179",Article,Scopus
"Wang S., Zheng L.","Dynamic and real-time simulation of BMS and air-conditioning system as a `living' environment for learning/training",2001,"Automation in construction","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034830075&doi=10.1016%2fS0926-5805%2800%2900085-6&partnerID=40&md5=616f3d7d1d7da440e519f6458e71fdac",Article,Scopus
"Schaaf D.","Where ERP leads, training follows",1999,"Training",,,Scopus
"Siebel T.M., Malone M.S.",[No title available],1996,"Virtual Selling: Going Beyond the Automated Sales Force to Achieve Total Sales Quality",,,Scopus
"Gagliardi P., Compeau D.","The effects of group presentations on intentions to adopt smart card technology: A diffusion of innovations approach",1995,"Proceedings of the ASAC",,,Scopus
"Kusters Rob J., Wijers Gerard M.","On the practical use of CASE-tools results of a survey",1993,"Proceeding of the 6th International Workshop on Computer-Aided Software Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027252163&partnerID=40&md5=4f03c7e5df2b8f09c074d14e94b29eb0",Conference Paper,Scopus
"Beck D., Ferdig R.E.","Evolving roles of online and face-to-face instructors in a lecture/lab hybrid course",2008,"Turkish Online Journal of Educational Technology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956236422&partnerID=40&md5=81485586e296220429db038bc8ad1146",Article,Scopus
"Kim J.","User acceptance of web-based subscription database Dissertation of Doctor",2005,"User Acceptance of Web-Based Subscription Database. Dissertation of Doctor",,,Scopus
"An J.Y.",[No title available],2005,"Correlates and Predictors of Consumers' Health Information and Services Usage Behavior on the Internet: A Structural Equation Modeling Approach",,,Scopus
"Gulla J.A.","Understanding requirements in enterprise systems projects",2004,"Proceedings of the IEEE International Conference on Requirements Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-17044384616&doi=10.1109%2fICRE.2004.1335675&partnerID=40&md5=09f64b19b1355b89d709aa24d7913407",Conference Paper,Scopus
"Honold P.","""Cross-cultural"" or ""intercultural"" some findings on international usability testing",1999,"Workshop Proceedings of the 1st International Workshop on Internationalization of Products and Systems IWIPS'99",,,Scopus
"Laughlin S.P.","An ERP game plan",1999,"Information Technology",,,Scopus
"Raban A.","Word processing learning techniques and user learning preferences",1988,"SIGCHI Bulletin",,,Scopus
"Yu J.W.K.","Electronic government and its implication for data privacy in Hong Kong: Can personal data (Privacy) ordinance protect the privacy of personal information in cyberspace?",2005,"International Review of Law, Computers and Technology",,,Scopus
"Lerouge C., Blanton J.E., Kittner M.","A causal model for using collaborative technologies to facilitate student team projects",2004,"Journal of Computer Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-8344245587&partnerID=40&md5=bf3dc7453c30cd849aaab962bcf2cead",Article,Scopus
"Diese M.V., Nowikow C., King P., Wright A.",[No title available],2000,"Executive's Guide to E-business: From Tactics to Strategy",,,Scopus
"McHenry L., Bozik M.","From a distance: Student voices from the interactive video classroom",1997,"Techtrends",,,Scopus
"Bowers T., Singer M.","Who will capture value in on-line financial services?",1996,"The McKinsey Quarterly",,,Scopus
"Bagozzi R., Van Loo M.","Motivational and reasoned processes in the theory of consumer choice",1991,"Handbook of Behavioral Economics",,,Scopus
"Hester A.J., Scott J.E.","Organizational wiki usage: Aconceptual model",2007,"ICIS 2007 Proceedings - Twenty Eighth International Conference on Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870965113&partnerID=40&md5=fc28341413c87fb1311d88ca1d84b3e2",Conference Paper,Scopus
"Wiebrands C.","Collaboration and Communication Via Wiki: The Experience of Curtin University Library and Information Service",2006,"Australian Library and Information Association 2006 Biennial Conference",,,Scopus
"Alshare K., Kwun O., Grandon E.E.","Determinants of instructors' intentions to teach online courses: A cross-cultural perspective",2006,"Journal of Computer Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33744521895&partnerID=40&md5=455f6a524176c798073936bf15aea874",Article,Scopus
"Lapczynski P.","An Integrated Model of Technology Acceptance for Small Mobile Technology Devices",2004,"An Integrated Model of Technology Acceptance for Small Mobile Technology Devices",,,Scopus
"Moore J.B.I.",[No title available],2002,"Information Technology Infusion: A Motivation Approach",,,Scopus
"Habelow E.M.",[No title available],2000,"Factors Related to the Use of An Electronic Performance Support System (EPSS)",,,Scopus
"Collins P.D., Hull F.M., Hage J.","Profiles of leaders, followers, and laggards in programmable automation adoption",1996,"IEEE Transactions on Engineering Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030215470&doi=10.1109%2f17.511839&partnerID=40&md5=ad3271de80d53fcd01bc8cfbac9aa7ee",Article,Scopus
"Sanderson Duncan","CSCW implementation process: An interpretative model and case study of the implementation of a videoconference system",1992,"Proceedings of the Conference on Computer-Supported Cooperative Work","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027003686&partnerID=40&md5=5d8e6afc4a339ce42593e17cb5ae85c3",Conference Paper,Scopus
"Robert J.M.","Learning a computer system by unassisted exploration",1987,"Human-computer Interaction -interact '87",,,Scopus
"Treacy M.E.",[No title available],1986,"Towards A Cumulative Tradition of Research on Information Technology As A Strategic Factor",,,Scopus
"Armistead C., Meakins M.","Managing knowledge in times of organisational change and restructuring",2007,"Knowledge and Process Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-51449108970&doi=10.1002%2fkpm.268&partnerID=40&md5=3d79931bec68ad2824a7bdd7f2ada3cb",Article,Scopus
"Wang W., Benbasat I.","Trust and TAM for online recommendation agents",2004,"Proceedings of the 10th Americas Conference on Information Systems",,,Scopus
"Singletary L., Akbulut A., Houston A.","Unanticipated software use by adolescents following mandatory adoption",2002,"Association for Information Systems: Proceedings of the 23rd International Conference on Information Systems",,,Scopus
"Murray M.D.","Information technology: The infrastructure for improvements to the medication-use process",2000,"American Journal of Health-System Pharmacy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034654542&doi=10.1093%2fajhp%2f57.6.565&partnerID=40&md5=508339110b15ef757a24f73c62b81802",Conference Paper,Scopus
"Basadur M., Potworowski J.A., Pollice N., Fedorowicz J.","Increasing Understanding of Technology Management through Challenge Mapping",2000,"Creativity and Innovation Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347792243&doi=10.1111%2f1467-8691.00198&partnerID=40&md5=7fed2bb351718026c5b0dacc5b9e676d",Article,Scopus
