Author,Title,Year,Source Title,Document Type,FAMILY_TYPE
"Higuera, R.", Software Risk Management.,1996,"<a>Higuera, R.</a> and Y. Haimes (1996).<t> Software Risk Management.</t> Pittsburgh: Carnegie Mellon, Software Engineering Institute.
",,CHILD
[No author name available],Information System Success As Impacted By Risks And Development Strategies,2001,"Jiang, J., G. Klein and R. Discenza (2001). “<t>Information System Success As Impacted By Risks And Development Strategies</t>”, IEEE Transactions on Engineering Management, (48)1, pp. 46-55.
",,CHILD
[No author name available],A Measure Of Software Development Risk”,2002,"Jiang, J., G. Klein and T. S. Ellis (2002). “<t>A Measure Of Software Development Risk”</t>, Project Management Journal, (33)3, pp. 30-41.
",,CHILD
[No author name available],A Framework for Identifying Software Project Risks,1998,"Keil, M., P. Cule, K. Lyytinen and R. Schmidt (1998). “<t>A Framework for Identifying Software Project Risks</t>”, Communications of the ACM, (41)11, pp. 76-83.
",,CHILD
[No author name available],Systems Development Risks In Strategic Information Systems,1991,"Kemerer, C. F. and G. I. Sosa (1991). “<t>Systems Development Risks In Strategic Information Systems</t>”, Information and Software Technology, (33)3, pp. 212-223.
",,CHILD
[No author name available],"""From Static Supply Chains To Dynamic Supply Webs: Principles For Radical Redesign In The Age Of Information",1999,"Kumar, K. and E. Christiaanse (1999). <t>""From Static Supply Chains To Dynamic Supply Webs: Principles For Radical Redesign In The Age Of Information</t>"", Proceedings of ICIS.
",,CHILD
[No author name available],Market Process Reengineering Through Electronic Market Systems: Opportunities and Challenges,1997,"Lee, H. G. and T. Clark (1997). “<t>Market Process Reengineering Through Electronic Market Systems: Opportunities and Challenges</t>"", Journal of Management Information Systems, (13)3, pp. 113-136.
",,CHILD
[No author name available],"Threats to Information Systems: Today's Reality, Yesterday's Understanding",1992,"Loch, K., H. Carr and M. Warkentin (1992). “<t>Threats to Information Systems: Today's Reality, Yesterday's Understanding</t>”, MIS Quarterly, (16)2, pp. 173-186.
",,CHILD
[No author name available],A Framework For Software Risk Management,1996,"Lyytinen, K., L. Mathiassen and J. Ropponen (1996). “<t>A Framework For Software Risk Management</t>”, Journal of Information Technology, (11), pp. 275-285.
",,CHILD
[No author name available],Attention Shaping and Software Risk - A Categorical Analysis of Four Classical Risk Management Approaches,1998,"Lyytinen, K., L. Mathiassen and J. Ropponen (1998). “<t>Attention Shaping and Software Risk - A Categorical Analysis of Four Classical Risk Management Approaches</t>”, Information Systems Research, (9)3, pp. 233-255.
",,CHILD
[No author name available],System Project Failure: the Heuristics of Risk,1991,"McComb, D. and J. Y. Smith (1991). “<t>System Project Failure: the Heuristics of Risk</t>”, Journal of Information Systems, (8)1, pp. 25-34.
",,CHILD
[No author name available],Portfolio Approach To Information Systems,1981,"McFarlan, W. (1981). “<t>Portfolio Approach To Information Systems</t>”, Harvard Business Review, pp. 142-150.
",,CHILD
[No author name available],EIS: It Can Work In The Public Sector,1990,"Mohan, L., W. Holstein and R. Adams (1990). “<t>EIS: It Can Work In The Public Sector</t>”, MIS Quarterly, pp. 435-448.
",,CHILD
[No author name available],"Coping With Client-Based ""People Problems"": The Theories of Action of Experienced IS/Software Project Management",2002,"Moynihan, T. (2002). “<t>Coping With Client-Based ""People Problems"": The Theories of Action of Experienced IS/Software Project Management</t>”, Information and Management, (39), pp. 377-390.
",,CHILD
[No author name available],The Effect Of Coordination and Uncertainty on Software Project Performance: Residual Performance Risk as An Intervening Variable”,1995,"Nidumolu, S. (1995). “<t>The Effect Of Coordination and Uncertainty on Software Project Performance: Residual Performance Risk as An Intervening Variable”</t>, Information Systems Research, (6)3, pp. 191-219.
",,CHILD
[No author name available],A Comparison Of Structural Contingency And Risk-Based Perspectives On Coordination In Software Development Projects,1996,"Nidumolu, S. (1996). “<t>A Comparison Of Structural Contingency And Risk-Based Perspectives On Coordination In Software Development Projects</t>”, Journal of Management Information Systems, (13)2, pp. 77-113.
",,CHILD
[No author name available],“Risk Analysis for Information Technology,1991,"Rainer, R., C. Snyder and H. Carr (1991). <t>“Risk Analysis for Information Technology</t>”, Journal of Management Information Systems, (8)1, pp. 129-147.
",,CHILD
[No author name available],Software Development Outsourcing Contract: Structure And Business Value,1993,"Richmond, W. B. and A. Seidmann (1993). “<t>Software Development Outsourcing Contract: Structure And Business Value</t>”, Journal of Management Information Systems, (10)1, pp. 57.
",,CHILD
[No author name available],"Engaging Top Management In IT,",1984,"Rockart and Crescenzi (1984). ""<t>Engaging Top Management In IT,</t>"" Sloan Management Review, pp. 3-16.
",,CHILD
[No author name available],Identifying Software Project Risks: An International Delphi Study,2001,"Schmidt, R., K. Lyytinen, M. Keil and P. Cule (2001). “<t>Identifying Software Project Risks: An International Delphi Study</t>”, Journal of Management Information Systems, (17)4, pp. 5- 36.
",,CHILD
[No author name available],“Managing Risks in Enterprise Systems,2002,"Scott, J. and I. Vessey (2002). <t>“Managing Risks in Enterprise Systems</t>”, Communications of the ACM, (45),4, pp. 74-81.
",,CHILD
[No author name available],Software Failure Risk: Measurement and Management,1992,"Sherer, S. (1992). <t>Software Failure Risk: Measurement and Management</t>. New York: Plenum Press.
",,CHILD
[No author name available],"Assessing Information Technology Investments with an Integrative Process Framework""",2002,"Sherer, S., M. Ray and N. Chowdhury (2002). ""<t>Assessing Information Technology Investments with an Integrative Process Framework""</t>, Proceedings of 35th International Conference on System Sciences, Hawaii.
",,CHILD
[No author name available],Risk Management in Information Systems: Problems and Pitfalls,2001,"Smith, H., J. McKeen and D. S. Staples (2001). “<t>Risk Management in Information Systems: Problems and Pitfalls</t>”, Communications of the AIS, (7)13.
",,CHILD
[No author name available],Coping with Systems Risk: Security Planning Models for Management Decision Making”,1998,"Straub, D. and R. Welke (1998). “<t>Coping with Systems Risk: Security Planning Models for Management Decision Making”</t>, MIS Quarterly, pp. 441-469.
",,CHILD
[No author name available],"Risk E-Business"": Assessing Risk in Electronic Commerce",2002,"Viehland, D. (2002). “""<t>Risk E-Business"": Assessing Risk in Electronic Commerce</t>”, Decision Line. 
",,CHILD
[No author name available],“The Growing Risks of Information Systems Success”,1986,"Vitale, M. (1986). <t>“The Growing Risks of Information Systems Success”</t>, MIS Quarterly, (10)4, pp. 327-336.
",,CHILD
[No author name available],Managing System Errors and Failures in Health Care Organizations: Suggestions for Practice and Research,2002,"Yourstone, S. and H. Smith (2002). “<t>Managing System Errors and Failures in Health Care Organizations: Suggestions for Practice and Research</t>”, Health Care Management Review, (27)1, pp. 50-61.
",,CHILD
Reference Count: 47,,,,,
,,,,,
[No author name available], Risk assessment and information systems.,1994,"<PARENTARTICLE>Willcocks, L., & Margetts, H. (1994).<t> Risk assessment and information systems.</t> European Journal of Information Systems, 3, 127-127. 
",,PARENT
[No author name available],"The Information Technology Champion: Aiding and Abetting, Care and Feeding.",1989,"1: Beath, C. and Ives, B. (1989) <t>The Information Technology Champion: Aiding and Abetting, Care and Feeding.</t> Oxford Institute of Information Management Research and Discussion Papers RDP 89/2, Templeton College, Oxford.Google Scholar
",,CHILD
"Cash, J.",Corporate Information Systems Management,1992,"2: <a>Cash, J.</a>, McFarlan, W. and McKenney, J. (1992) <t>Corporate Information Systems Management</t>, Irwin, Boston.Google Scholar
",,CHILD
[No author name available],Application Strategies for Risk Analysis,1991,"3: Charette, R. (1991) <t>Application Strategies for Risk Analysis</t>, McGraw-Hill, New York.Google Scholar
",,CHILD
"Chew, B.",Beating Murphy’s Law,1991,"4: <a>Chew, B.</a>, Leonard-Barton, D. and Bohn, R. (1991) <t>Beating Murphy’s Law</t>. Sloan Management Review, 5, 5–16.Google Scholar
",,CHILD
[No author name available],Information Systems: Evaluating Intangible Benefits at the Feasibility Stage of Project Appraisal.,1991,"5: Coleman, T. and Jamieson, M. (1991) <t>Information Systems: Evaluating Intangible Benefits at the Feasibility Stage of Project Appraisal.</t> Unpublished MBA thesis, City University Business School, London.Google Scholar<i></i>
",,CHILD
"Collingridge, D.",The Management of Scale,1992,"6: <a>Collingridge, D.</a> (1992) <t>The Management of Scale</t>, Routledge, London.Google Scholar
",,CHILD
[No author name available],Health computing: the wasted millions.,1992,"7: Collins, T. (1992) <t>Health computing: the wasted millions.</t> Computer Weekly, 7 May, 32–4. 
",,CHILD
[No author name available],Information technology implementation research: a technological diffusion approach.,1990,"Cooper, R. and Zmud, R. (1990) <t>Information technology implementation research: a technological diffusion approach.</t> Management Science, 36 (2), 123–39.Google Scholar
",,CHILD
"Corder, C.",Taming Your Company Computer,1989,"8: <a>Corder, C.</a> (1989) <t>Taming Your Company Computer</t>, McGraw-Hill, London.Google Scholar
",,CHILD
[No author name available],The art of justifying new technology to top management,1989,"9: Currie, W. (1989) <t>The art of justifying new technology to top management</t>. Omega, 17 (5), 409–18.CrossRefGoogle Scholar
",,CHILD
[No author name available], Management Strategies for Information Technology,1989,"10: Earl, M. (1989).<t> Management Strategies for Information Technology</t>, Prentice-Hall, London.Google Scholar
",,CHILD
[No author name available],Using Telecommunications-based Information Systems for Competitive Advantage.,1987,"11: Earl, M. and Runge, D. (1987) <t>Using Telecommunications-based Information Systems for Competitive Advantage.</t> Oxford Institute of Information Management Research and Discussion Papers RDP 87/1, Templeton College, Oxford.Google Scholar
",,CHILD
"Farbey, B.",Evaluating investments in IT.,1992,"12: <a>Farbey, B.</a>, Land F. and Targett, D. (1992) <t>Evaluating investments in IT.</t> Journal of Information Technology, 7 (2), 100–12.CrossRefGoogle Scholar
",,CHILD
[No author name available],IS Arrangements to Suit Complex Organizations: 2. Integrating the Efforts of Users and Specialists,1989,"13: Feeny, D., Earl, M. and Edwards, B. (1989) <t>IS Arrangements to Suit Complex Organizations: 2. Integrating the Efforts of Users and Specialists</t>. Research Paper RDP89/5, Templeton College, Oxford.Google Scholar
",,CHILD
[No author name available],"Kwik–Fit Holdings. Case 388–007–1, Case Clearing House",1988,"14: Gallagher, J. and Scott, R. (1988) <t>Kwik–Fit Holdings. Case 388–007–1, Case Clearing House</t>, Cranfield.Google Scholar
",,CHILD
[No author name available],"Management, innovation and organizational learning. ",1992,"15: Harrow, J. and Willcocks, L. (1992) <t>Management, innovation and organizational learning. </t>In Rediscovering Public Services Management (eds L. Willcocks and J. Harrow ), McGraw-Hill, London.Google Scholar
",,CHILD
[No author name available],The Role of the Corporate Information Technology Function in the Large Multibusiness Company,1991,"16: Hodgkinson, S. (1991) <t>The Role of the Corporate Information Technology Function in the Large Multibusiness Company</t>. Oxford Institute of Information Management Research and Discussion Papers, RDP 1/2, Templeton College, Oxford.Google Scholar
",,CHILD
[No author name available],Application of risk analysis techniques in proposal assessment.,1990,"17: Hull, J. (1990) <t>Application of risk analysis techniques in proposal assessment.</t> Project Management, 8 (3), 152–7.CrossRefGoogle Scholar
",,CHILD
[No author name available],Creating competitive advantage with interorganizational systems.,1988,"18: Johnston, H. and Vitale, M. (1988) <t>Creating competitive advantage with interorganizational systems.</t> MIS Quarterly, June, 153–65.Google Scholar
",,CHILD
[No author name available],Breaking the Barriers: IT Effectiveness in Great Britain and Ireland,1990,"19: Kearney, AT (1990) <t>Breaking the Barriers: IT Effectiveness in Great Britain and Ireland</t>, AT Kearney/LIMA, London.Google Scholar
",,CHILD
"Keen, P.",Shaping the Future,1991,"20: <a>Keen, P.</a> (1991) <t>Shaping the Future</t>, Harvard Business Press, Boston.Google Scholar
",,CHILD
KEW Associates,UK IT Market Analysis,1992,"21: <a>KEW Associates</a>/Computer Weekly (1992) <t>UK IT Market Analysis</t>, Autumn 1992 edition, Computer Weekly, London.Google Scholar
",,CHILD
[No author name available],Post-implementation evaluation of computer-based IS: current practices.,1990,"22: Kumar, K. (1990) <t>Post-implementation evaluation of computer-based IS: current practices.</t> Communications of the ACM, 33 (2), 203–12.CrossRefGoogle Scholar
",,CHILD
[No author name available]," Unifying the fragmented models of information systems implementation,",1987,"23: Kwon, T. and Zmud, R. (1987)<t> Unifying the fragmented models of information systems implementation,</t> In Critical Issues in Information Systems Research (eds J. Boland and R. Hirschheim ), Wiley, Chichester.Google Scholar
",,CHILD
[No author name available],"Management Information Systems: A Contemporary Perspective,",1991,"24: Loudon, K. and Loudon, J. (1991) <t>Management Information Systems: A Contemporary Perspective,</t> Macmillan, New York.Google Scholar
",,CHILD
[No author name available],Information systems failures — a survey and classification of the empirical literature.,1987,"25: Lyttinen, K. and Hirschheim, R. (1987) <t>Information systems failures — a survey and classification of the empirical literature.</t> In Oxford Surveys of Information Technology, Vol. 4 (ed. P. Zorkoczy ), Oxford University Press, Oxford, pp. 257–309.Google Scholar
",,CHILD
[No author name available],"Information technology in the public sector: new risks, new dangers.",1991,"26: Margetts, H. (1991a) <t>Information technology in the public sector: new risks, new dangers.</t> Paper at the ESRC/LSE Seminar Series on Hazard Management, ’IT Developments and Hazard Analysis’, London School of Economics, London, November.Google Scholar
",,CHILD
[No author name available],The computerization of Social Security: the way forward or a step backwards?,1991,"27: Margetts, H. (1991b) <t>The computerization of Social Security: the way forward or a step backwards?</t> Public Administration, 69 (3), Autumn.Google Scholar
",,CHILD
[No author name available],Information technology in public sector settings: disaster faster?,1993,"28: Margetts, H. and Willcocks, L. (1993) <t>Information technology in public sector settings: disaster faster?</t> Public Money and Management, 13 (2), 49–56.CrossRefGoogle Scholar
",,CHILD
"Mintzberg, H.",Mintzberg on Management,1989,"29: <a>Mintzberg, H.</a> (1989) <t>Mintzberg on Management</t>, Free Press, New York.Google Scholar
",,CHILD
[No author name available],"Department of Social Security, Operational Strategy.",1989,"30: National Audit Office (1989) <t>Department of Social Security, Operational Strategy.</t> Report by the Comptroller and Auditor General, HMSO, London.Google Scholar
",,CHILD
[No author name available],Managing Computer Projects in the National Health Service,1991,"31: National Audit Office (1991). <t>Managing Computer Projects in the National Health Service</t>, HMSO, London.Google Scholar
",,CHILD
OTR Group, Report detailed in Computer Weekly,1992,"32: <a>OTR Group</a> (1992)<t> Report detailed in Computer Weekly</t>, 12 December, p. 12.Google Scholar
",,CHILD
[No author name available],Information Economics: Linking Business Performance to Information Technology,1988,"33: Parker, M., Benson, R. and Trainor, E. (1988) <t>Information Economics: Linking Business Performance to Information Technology</t>, Prentice-Hall, Englewood Cliffs, New Jersey.Google Scholar
",,CHILD
[No author name available], The Awakening Giant: Continuity and Change in ICI,1985,"34: Pettigrew, A. (1985)<t> The Awakening Giant: Continuity and Change in ICI</t>, Blackwell, Oxford. 
",,CHILD
[No author name available],Managing Change for Competitive Success,1991,"Pettigrew, A. and Whipp, R. (1991) <t>Managing Change for Competitive Success</t>, Blackwell, Oxford.Google Scholar
",,CHILD
"Pettigrew, A.", Shaping Strategic Change,1992,"35: <a>Pettigrew, A.</a>, Ferlie, E. and McKee, L. (1992)<t> Shaping Strategic Change</t>, Sage, London.Google Scholar
",,CHILD
[No author name available],Risk analysis in capital budgeting: barriers and benefits,1991,"36: Pike, R. and Ho, S. (1991) <t>Risk analysis in capital budgeting: barriers and benefits</t>. Omega, 19 (4) 235–45.CrossRefGoogle Scholar
",,CHILD
[No author name available], A stochastic dominance approach to risk analysis of computer systems.,1986,"37: Post, G. and Dilz, D. (1986)<t> A stochastic dominance approach to risk analysis of computer systems.</t> MIS Quarterly, December, 362–75.Google Scholar
",,CHILD
[No author name available],Diffusion of innovations in public organizations,1985,"38: Rogers, E. and Kim, J. (1985) <t>Diffusion of innovations in public organizations</t>, in Innovation in the Public Sector (eds R. Merritt and A. Merritt ), Sage, Beverly Hills.Google Scholar
",,CHILD
[No author name available],The Corporation of the 1990s,1991,"39: Scott-Morton, M. (ed.) (1991) <t>The Corporation of the 1990s</t>,Oxford University Press, Oxford. Shenhar, A. (1992) Project management style and the space shuttle program (part 2): A retrospective look. Project Management Journal,23 (1), 32–7.Google Scholar
",,CHILD
"Strassmann, P.","The Business Value of Computers,",1990,"40: <a>Strassmann, P.</a> (1990) <t>The Business Value of Computers,</t> The Information Economics Press, New Canaan.Google Scholar
",,CHILD
"Stringer, J.",Risk in large projects,1992,"41: <a>Stringer, J.</a> (1992) <t>Risk in large projects</t>, In Operational Research Tutorial Papers (ed. M. Mortimer ), Operational Research Society, London.Google Scholar
",,CHILD
[No author name available],The evaluation of information systems: a critique.,1988,"42: Symons, V. and Walsham, G. (1988) <t>The evaluation of information systems: a critique.</t> Journal of Applied Systems Analysis, 15, 119–32.Google Scholar
",,CHILD
[No author name available], Innovation characteristics and innovation adoption implementation: a meta-analysis of Findings,1982,"43: Tornatzky, L. and Klein, K. (1982)<t> Innovation characteristics and innovation adoption implementation: a meta-analysis of Findings</t>. IEEE Transactions on Engineering Management, February, 28–45.Google Scholar
",,CHILD
[No author name available],Interpreting Information Systems in Organizations,1992,"45: Walsham, G. (1992) <t>Interpreting Information Systems in Organizations</t>, Wiley, Chichester. 
",,CHILD
[No author name available],Up and Running: Integrating Information Technology and the Organization,1989,"Walton, R. (1989) <t>Up and Running: Integrating Information Technology and the Organization</t>, Harvard Business Press, Boston.Google Scholar
",,CHILD
[No author name available],"Risk: Analysis, Perception and Management",1992,"46: Warner, F. et al. (1992) <t>Risk: Analysis, Perception and Management</t>, The Royal Society, London. 
",,CHILD
[No author name available],Information technology in public sector settings: towards effective systems,1989,"Willcocks, L. (1989) <t>Information technology in public sector settings: towards effective systems</t>. International Journal of Public Sector Management, 2 (3), 15–29.Google Scholar
",,CHILD
[No author name available],Information technology and human resource issues in the 1990s: integration through culture.,1991,"47: Willcocks, L. (1991) <t>Information technology and human resource issues in the 1990s: integration through culture.</t> Paper presented at the Fifth Annual Conference of the British Academy of Management, ’Business: Advancing the Horizons’, University of Bath, 22–24 September.Google Scholar
",,CHILD
[No author name available],Evaluating information technology investments: research findings and reappraisal.,1992,"48: Willcocks, L. (1992a) <t>Evaluating information technology investments: research findings and reappraisal.</t> Journal of Information Systems, 2 (3), 1–26.Google Scholar
",,CHILD
"Willcocks, L. "," The manager as technologist,",1992,"49: <a>Willcocks, L. </a>(1992b)<t> The manager as technologist,</t> In Rediscovering Public Services Management (eds L. Willcocks and J. Harrow ), McGraw-Hill, London.Google Scholar
",,CHILD
[No author name available], Strategy development and delivery: dealing with the IT evaluation question,1992,"50: Willcocks, L. (1992c)<t> Strategy development and delivery: dealing with the IT evaluation question</t>, In Creating a Business-based IT Strategy (ed. A. Brown ), Chapman & Hall, London.Google Scholar
",,CHILD
[No author name available],How organizations evaluate and control information systems investments: recent UK survey evidence.,1993,"51: Willcocks, L. and Lester, S. (1993) <t>How organizations evaluate and control information systems investments: recent UK survey evidence.</t> Paper for the IFIP WG8.2 Working Conference — Information Systems Development: Human, Social and Organizational Aspects, Noordwijkerhout, The Netherlands, 17–19 May.Google Scholar
",,CHILD
[No author name available],"Informatization in UK public services: from implementation, through strategy, to management",1991,"52: Willcocks, L. and Margetts, H. (1991) <t>Informatization in UK public services: from implementation, through strategy, to management</t>. Paper at the EGPA Conference — Informatization in Public Administration, The Hague, The Netherlands, August.Google Scholar
",,CHILD
[No author name available],Informatization in public and private sector settings: distinctive or common risks? ,1993,"53: Willcocks, L. and Margetts, H. (1993) <t>Informatization in public and private sector settings: distinctive or common risks? </t>Informatization and the Public Sector (forthcoming).Google Scholar
",,CHILD
[No author name available],IT systems implementation: research findings from the public sector,1989,"54: Willcocks, L. and Mark, A. (1989) <t>IT systems implementation: research findings from the public sector</t>. Journal of Information Technology, 4 (2), 92–103.CrossRefGoogle Scholar
",,CHILD
[No author name available],"The DHSS Operational Strategy, 1975–1986. Business Case File in Information Technology",1987,"55: Willcocks, L. and Mason, D. (1987a) <t>The DHSS Operational Strategy, 1975–1986. Business Case File in Information Technology</t>, Van Nostrand Reinhold, London.Google Scholar
",,CHILD
"Willcocks, L.",Computerising Work,1987,"56: <a>Willcocks, L.</a> and Mason, D. (1987b) <t>Computerising Work</t>, Paradigm, London.Google Scholar
",,CHILD
[No author name available],Risk analysis using an embedded CPA package. ,1990,"57: Williams, T (1990) <t>Risk analysis using an embedded CPA package. </t>Project Management, 8 (2), 84–8.CrossRefGoogle Scholar
",,CHILD
Reference Count: 60,,,,,
,,,,,
[No author name available],Controlling software project risks: An empirical study of methods used by experienced project managers.,2002,"<PARENTARTICLE>Addison, T., & Vallabh, S. (2002). <t>Controlling software project risks: An empirical study of methods used by experienced project managers.</t> Proceedings of the Annual Conference of the South African Institute of Computer Scientists and Information Technologists (pp. 128-140).
",,PARENT
[No author name available],Software Project Control: An Experimental Investigation of Judgement with Fallible Information,1993,"Abdel-Hamid, T.K., Sengupta, K. And Ronan, D. 1993. <t>Software Project Control: An Experimental Investigation of Judgement with Fallible Information</t>. IEEE Transactions on Software Engineering, Vol 19{6}, 603-612. Google Scholar
",,CHILD
[No author name available],The Impact of Goals on Software Project Management: An Experimental Investigation.,1999,"Abdel-Hamid, T.K., Sengupta, K. And Swett, C. 1999. <t>The Impact of Goals on Software Project Management: An Experimental Investigation.</t> MIS Quarterly, Vol 23{4}, 531-555. Google Scholar
",,CHILD
[No author name available],Assessing Implementation Risk: A Methodological Approach.,1979,"Anderson, J. And Narasimhan, R. 1979. <t>Assessing Implementation Risk: A Methodological Approach.</t> Management Science, Vol 25{6}, 512-521.Google Scholar
",,CHILD
[No author name available],The Practice of Social Research.,2001,"Babbie, E. 2001, <t>The Practice of Social Research.</t> Wadsworth Publishers, USA, 9th Edition.Google Scholar
",,CHILD
[No author name available],Theory-W Software Project Management Principles and Examples.,1989,"Boehm, B. And Ross, R. 1989. <t>Theory-W Software Project Management Principles and Examples.</t> IEEE Transactions on Software Engineering, Vol 15{7}, 902-916. Google Scholar
",,CHILD
[No author name available],Software Risk Management: Principles and Practices,1991,"Boehm, B. 1991. <t>Software Risk Management: Principles and Practices</t>. IEEE Software, Vol 8{1}, 32-41. Google Scholar
",,CHILD
[No author name available],Corporate Information Systems Management: The Issues Facing Senior Executives.,1988,"Cash, J. Jr., McFarlan, F.W. And McKenney, J.L. 1988. <t>Corporate Information Systems Management: The Issues Facing Senior Executives.</t> Dow Jones-Irwin, USA. Google Scholar
",,CHILD
[No author name available],Strategies for Leading off IS Project Failure.,2000,"Cule, P. Schmidt, R. Lyytinen, K. And Keil, M. 2000. <t>Strategies for Leading off IS Project Failure.</t> Information Systems Management, Spring, 65-73.Google Scholar
",,CHILD
[No author name available],On Information Systems Project Abandonment: An Exploratory Study of Organizational Practice.,1991,"Ewusi-Mensah, K. And Przasnyski, Z.H. 1991. <t>On Information Systems Project Abandonment: An Exploratory Study of Organizational Practice.</t> MIS Quarterly, Vol 15{1}, 67-88. Google Scholar
",,CHILD
[No author name available],Twelve Reasons Why Programs Fail.,1996,"Gioia, J. 1996. <t>Twelve Reasons Why Programs Fail.</t> PM Network, November 1996, 16-20.Google Scholar
",,CHILD
[No author name available],Dealing with Risk: A Practical Approach,1996,"Heemstra, F.J. And Kusters, R.J. 1996. <t>Dealing with Risk: A Practical Approach</t>. Journal of Information Technology, Vol 11, 333-346.Google Scholar
",,CHILD
[No author name available],Pulling the Plug: Software Project Management and the Problem of Project Escalation.,1995,"Keil, M. 1995. <t>Pulling the Plug: Software Project Management and the Problem of Project Escalation.</t> MIS Quarterly, Vol 19{4}, 421-441. Google Scholar
",,CHILD
[No author name available],A Framework for Identifying Software Project Risks.,1998,"Keil, M., Cule, P.E., Lyytinen, K. And Schmidt, R. 1998. <t>A Framework for Identifying Software Project Risks.</t> Communications of the ACM, Vol 41{11}, 77-83. Google Scholar
",,CHILD
[No author name available],Software Project Managers' Risk Preferences.,1996,"Lauer, T.W. 1996. <t>Software Project Managers' Risk Preferences.</t> Journal of Information Technology, Vol 11, 287-295.Google Scholar
",,CHILD
[No author name available],How Software Projects are Really Managed,1979,"Lehman, J.H. 1979. <t>How Software Projects are Really Managed</t>. Datamation, January 1979, 119-129.Google Scholar
",,CHILD
[No author name available],Recommended Approach to Software Development,1992,"Lubelczyk, J., And Parra, A. 1992. <t>Recommended Approach to Software Development</t>, Revision 3. Software Engineering Laboratory, NASA, June 1992.Google Scholar
",,CHILD
[No author name available],Major Causes of Software Project Failures,1998,"May, L.J. 1998. <t>Major Causes of Software Project Failures</t>. Available at: http://stsc.hill.af.mil/crosstalk/1998/jul/causes.asp. Accessed 25 June 2002.Google Scholar<i></i>
",,CHILD
[No author name available],Managing Information Technology: What Managers Need to Know.,1994,"Martin, E.W., Dehayes, D.W., Hoffer, J.A. And Perkins, W.C. 1994. <t>Managing Information Technology: What Managers Need to Know.</t> 2nd Edition, Prentice Hall, New Jersey. Google Scholar
",,CHILD
[No author name available], Portfolio Approach to Information Systems,1981,"McFarlan, F.W. 1981.<t> Portfolio Approach to Information Systems</t>. Harvard Business Review, Vol 59{5}, 142-150.Google Scholar
",,CHILD
"McLeod, G.",Managing IT Projects.,1996,"<a>McLeod, G.</a> And Smith, D. 1996. <t>Managing IT Projects.</t> Boyd and Fraser Publishing, Massachusetts.Google Scholar
",,CHILD
[No author name available],Toward Successful ISD in Developing Countries: First Results from a Nigerian Risk Study Using the Delphi Method.,1996,"Mursu, A., Soriyan, H.A., And Olufokunbi, K.C. 1996. <t>Toward Successful ISD in Developing Countries: First Results from a Nigerian Risk Study Using the Delphi Method.</t> Available at: http://iris22.it.jyu.fi/iris22/pub Accessed 25 June 2002.Google Scholar
",,CHILD
[No author name available],Managing and Using Information Systems: A Strategic Approach.,2001,"Pearlson, K.E. 2001. <t>Managing and Using Information Systems: A Strategic Approach.</t> John Wiley and Sons Inc, New York. Google Scholar
",,CHILD
[No author name available],The Search for Perfect Project Management.,1998,"Phan, D., Vogel, D. And Nunamaker, J. 1998. <t>The Search for Perfect Project Management.</t> Computerworld, Vol 22, 95-100.Google Scholar<i></i>
",,CHILD
[No author name available],Risk Management and Agency Theory in IS Projects: An Exploratory Study.,1996,"Phelps, R. 1996. <t>Risk Management and Agency Theory in IS Projects: An Exploratory Study.</t> Journal of Information Technology, Vol 11, 297-307.Google Scholar
",,CHILD
[No author name available], Risk Management for Information Systems Development.,1996,"Powell, P.L., And Klein, J.H. 1996.<t> Risk Management for Information Systems Development.</t> Journal of Information Technology, Vol 11, 309-319.Google Scholar
",,CHILD
[No author name available],Creating an Environment for Project Success.,1997,"Robert, D.W. 1997. <t>Creating an Environment for Project Success.</t> Information Systems Management, Winter, 73-77.Google Scholar
",,CHILD
[No author name available],Can Software Risk Management Improve System Development: An Exploratory Study.,1993,"Ropponen, J., And Lyytinen, K. 1993. <t>Can Software Risk Management Improve System Development: An Exploratory Study.</t> European Journal of Information Systems, Vol 6, 41-50.Google Scholar
",,CHILD
[No author name available],Components of Software Development Risk: How to Address Them?,2000,"Ropponen, J., And Lyytinen, K. 2000. <t>Components of Software Development Risk: How to Address Them?</t> IEEE Transactions on Software Engineering, Vol 26{2}, 98-111. Google Scholar
",,CHILD
Reference Count: 28,,,,,
,,,,,
[No author name available],New developments in practice I: Risk management in information systems: Problems and potential.,2001,"<PARENTARTICLE>Smith, H. A., McKeen, J. D., & Staples, S. (2001). <t>New developments in practice I: Risk management in information systems: Problems and potential.</t> Communications of the Association for Information Systems, 7(1), Article 13.
",,PARENT
[No author name available],"Assessing the Risk of IT Outsourcing,",1998,"Aubert, B., M. Patry, and Rivard, S. (1998). “<t>Assessing the Risk of IT Outsourcing,</t>” Proceedings of the 31st Hawaii International Conference on Systems Sciences. California: IEEE, 685 – 693.
",,CHILD
[No author name available],"A Few Things Every Manager Ought to Know About Risk,",1997,"Billington, J. (1997). “<t>A Few Things Every Manager Ought to Know About Risk,</t>” Harvard Management Update, 2(3), March, 1 – 12.
",,CHILD
"Champey, J","Killer Technologies,",1998,"<a>Champey, J</a>. (1998). “<t>Killer Technologies,</t>” Forbes, 162(5), September 7, 180 – 181.
",,CHILD
[No author name available],"Making New Technology Investments Pay Off,",1996,"Dieckmann, M. (1996). “<t>Making New Technology Investments Pay Off,</t>” Managing Office Technology, 41(7), July, 14 – 26.
",,CHILD
