Authors,Title,Year,Source title,Link,Document Type,Source
"Mcmath B.F., Prentice-Dunn S.","Protection motivation theory and skin cancer risk: The role of individual differences in responses to persuasive appeals",2005,"Journal of Applied Social Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-22544445209&doi=10.1111%2fj.1559-1816.2005.tb02138.x&partnerID=40&md5=84811bb3dd73e7de1861b2c40b9ee2db",Review,Scopus
"Shin S.K., Gopal R.D., Sanders G.L., Whinston A.B.","Global software piracy revisited",2004,"Communications of the ACM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-4243054940&doi=10.1145%2f962081.962088&partnerID=40&md5=544640d919eb0c9a8c09039cba69cb1f",Review,Scopus
"Stanton J.M., Weiss E.M.","Electronic monitoring in their own words: An exploratory study of employees' experiences with new types of surveillance",2000,"Computers in Human Behavior","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034229860&doi=10.1016%2fS0747-5632%2800%2900018-2&partnerID=40&md5=2d6724ec973b5dda802256464da35d7e",Article,Scopus
"Anderson B., Holmes M.D., Ostresh E.","Male and female delinquents' attachments and effects of attachments on severity of self-reported delinquency",1999,"Criminal Justice and Behavior","https://www.scopus.com/inward/record.uri?eid=2-s2.0-22844455759&doi=10.1177%2f0093854899026004002&partnerID=40&md5=6dd2efe74d1bf69d8d867cb19bd358d8",Article,Scopus
"Tibbetts S.G.","Shame and rational choice in offending decisions",1997,"Criminal Justice and Behavior","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031497314&doi=10.1177%2f0093854897024002006&partnerID=40&md5=b8ab1522e36b22855bfe8705f92de886",Article,Scopus
"Cole C.A.","Deterrence and consumer fraud",1989,"Journal of Retailing",,,Scopus
"Paternoster R., Saltzman L.E., Chiricos T.G., Waldo G.P.","Perceived risk and deterrence: Methodological artifacts in perceptual deterrence research",1982,"Journal of Criminal Law and Criminology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020406154&doi=10.2307%2f1143192&partnerID=40&md5=51c1254234ea07f80c0317ac8d25e7dc",Article,Scopus
"Eloff M.M., Von Solms S.H.","Information security management: A hierarchical framework for various approaches",2000,"Computers and Security","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034158883&doi=10.1016%2fS0167-4048%2800%2988613-7&partnerID=40&md5=a1a6a8e0e2eb61c51afb534adee61d24",Article,Scopus
"Fernández-Medina E., Trujillo J., Villarroel R., Piattini M.","Access control and audit model for the multidimensional modeling of data warehouses",2006,"Decision Support Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33749603462&doi=10.1016%2fj.dss.2005.10.008&partnerID=40&md5=954cdd0a9c32020eec1366d260c0619d",Article,Scopus
"Bagchi K., Kirs P., Cerveny R.","Global software piracy: Can economic factors alone explains trend?",2006,"Communications of the ACM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745890312&doi=10.1145%2f1132469.1132470&partnerID=40&md5=b20d00f102652d1d32b12cc93fee7d4d",Review,Scopus
"Shore B., Venkatachalam A.R., Solorzano E., Burn J.M., Hassan S.Z., Janczewski L.J.","Softlifting and piracy: Behavior across cultures",2001,"Technology in Society","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035513420&doi=10.1016%2fS0160-791X%2801%2900037-9&partnerID=40&md5=cbb5476fed71becd05130f65b488efea",Article,Scopus
"Fox K.J.","Reproducing criminal types: Cognitive treatment for violent offenders in prison",1999,"Sociological Quarterly","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033240199&doi=10.1111%2fj.1533-8525.1999.tb01728.x&partnerID=40&md5=11757b08912b50b7970efcfdae072571",Article,Scopus
"Grasmick H.G., Blackwell B.S., Bursik R.J.","Changes in the sex patterning of perceived threats of sanctions",1993,"Law and Society Review",,,Scopus
"Smith D.A., Gartin P.R.","Specifying specific deterrence: The influence of arrest on future criminal activity",1989,"American Sociological Review",,,Scopus
"Hinduja S.","Correlates of Internet Software Piracy",2001,"Journal of Contemporary Criminal Justice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996223978&doi=10.1177%2f1043986201017004006&partnerID=40&md5=c300feab3e4073fc48a334da83d9e1ae",Article,Scopus
"Palardy N., Greening L., Ott J., Holderby A., Atchison J.","Adolescents' Health Attitudes and Adherence to Treatment for Insulin-Dependent Diabetes Mellitus",1998,"Journal of Developmental and Behavioral Pediatrics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031989748&doi=10.1097%2f00004703-199802000-00005&partnerID=40&md5=7b91e353af9a9806ce3f35f616f5a108",Article,Scopus
"Hollinger R.C.","Crime by computer: Correlates of software piracy and unauthorized account access",1993,"Security Journal",,,Scopus
"Jöreskog K.G., Sörbom D.",[No title available],1993,"New Features in PRELIS 2",,,Scopus
"Weber R.",[No title available],1988,"EDP Auditing: Conceptual Foundations and Practice",,,Scopus
"Freeman J., Watson B.","An application of Stafford and Warr's reconceptualisation of deterrence to a group of recidivist drink drivers",2006,"Accident Analysis and Prevention","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644908777&doi=10.1016%2fj.aap.2005.11.001&partnerID=40&md5=b6187350aaee906499a7efea598d53b1",Article,Scopus
"Whitman M.E., Townsend A.M., Aalberts R.J.","Information systems security and the need for policy",2001,"Information Security Management: Global Challenges in the New Millennium",,,Scopus
"Mann S., Varey R., Button W.","An exploration of the emotional impact of tele-working via computer-mediated communication",2000,"Journal of Managerial Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986116744&doi=10.1108%2f02683940010378054&partnerID=40&md5=0ee4c993d3ce9ac98e50d86b7d39e53f",Article,Scopus
"Byers B., Crider B.W., Biggers G.K.","Bias Crime Motivation: A study of hate crime and offender neutralization techniques used against the Amish",1999,"Journal of Contemporary Criminal Justice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002967053&doi=10.1177%2f1043986299015001006&partnerID=40&md5=efbbd2c465a27861a109d5486e366d6b",Article,Scopus
"Pearson F.S., Weiner N.A.","Toward an integration of criminological theories",1985,"Journal of Criminal Law and Criminology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022301472&doi=10.2307%2f1143355&partnerID=40&md5=07c755d616610a26ce7cc105ea99a8a0",Article,Scopus
"Pershing J.L.","To snitch or not to snitch? Applying the concept of neutralization techniques to the enforcement of occupational misconduct",2003,"Sociological Perspectives","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041571554&doi=10.1525%2fsop.2003.46.2.149&partnerID=40&md5=ff0f98b70fd547602e35bc6e9e7d3363",Review,Scopus
"Paradice D.B.","Ethical attitudes of entry-level MIS personnel",1990,"Information and Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-4544387878&doi=10.1016%2f0378-7206%2890%2990068-S&partnerID=40&md5=d50d7783ec8c99025860fbbe794d3405",Article,Scopus
"Peltier T.R.","Implementing an information security awareness program",2005,"Information Systems Security","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84993099250&doi=10.1201%2f1086%2f45241.14.2.20050501%2f88292.6&partnerID=40&md5=45af1daeb83cf69aab3b6196e71a62cd",Article,Scopus
"Bernard T.J.","Control criticisms of strain theories: An assessment of theoretical and empirical adequacy",1984,"Journal of Research in Crime and Delinquency","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021605916&doi=10.1177%2f0022427884021004005&partnerID=40&md5=822205171cfc15c3ab1f077fb047acd4",Article,Scopus
"Forcht K.A.",[No title available],1994,"Computer Security Management",,,Scopus
"Kinsey K.A.","Deterrence and alienation effects of IRS enforcement: An analysis of survey data",1992,"Why People Pay Taxes",,,Scopus
"Spitzmüller C., Stanton J.M.","Examining employee compliance with organizational surveillance and monitoring",2006,"Journal of Occupational and Organizational Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33744747606&doi=10.1348%2f096317905X52607&partnerID=40&md5=b39ab2c64b8c8d4d72c2a79155cf69ab",Article,Scopus
"Hamill J.T., Deckro R.F., Kloeber Jr. J.M.","Evaluating information assurance strategies",2005,"Decision Support Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-10644257873&doi=10.1016%2fj.dss.2003.11.004&partnerID=40&md5=02bc1fdbca746117287ea0e48b49b36c",Article,Scopus
"Tudor J.K.",[No title available],2000,"Information Security Architecture",,,Scopus
"Pearlson K.E.","There's no place like home: Managing telecommuting paradoxes",2001,"Academy of Management Executive","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000295793&doi=10.5465%2fAME.2001.4615008&partnerID=40&md5=5b2aef3d98919554d272bc496eba19a7",Article,Scopus
"Potter E.E.","Telecommuting: The future of work, corporate culture, and American society",2003,"Journal of Labor Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037413135&doi=10.1007%2fs12122-003-1030-1&partnerID=40&md5=2d31924edad5ca6e48a97fca940bb609",Conference Paper,Scopus
"Chin W.W., Frye T.",[No title available],1996,"PLS-Graph. Version 2.91.03.04",,,Scopus
"Mishra S., Dhillon G.","Information systems security governance research: A behavioral perspective",2006,"1st Annual Symposium on Information Assurance, Academic Track of 9th Annual NYS Cyber Security Conference",,,Scopus
"Tang J.-H., Farn C.-K.","The effect of interpersonal influence on softlifting intention and behaviour",2005,"Journal of Business Ethics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-21244497901&doi=10.1007%2fs10551-004-2170-9&partnerID=40&md5=ddcb836a0797e3fe9f65e00754c12539",Article,Scopus
"Bøhren Ø.","The agent's ethics in the principal-agent model",1998,"Journal of Business Ethics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032063359&doi=10.1023%2fA%3a1005722800141&partnerID=40&md5=604fb35acc9950a72440f53a950f471e",Review,Scopus
"McNees M.P., Egli D.S., Marshall R.S., Schnelle J.F., Risley T.R.","SHOPLIFTING PREVENTION: PROVIDING INFORMATION THROUGH SIGNS",1976,"Journal of Applied Behavior Analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84980300455&doi=10.1901%2fjaba.1976.9-399&partnerID=40&md5=cbb6b7c6aa777edd50c7b3545cd41ed6",Article,Scopus
"Priest T.B., McGrath J.H., III","TECHNIQUES OF NEUTRALIZATION: YOUNG ADULT MARIJUANA SMOKERS",1970,"Criminology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0009240018&doi=10.1111%2fj.1745-9125.1970.tb00739.x&partnerID=40&md5=0fc84aa47801f4e40e5b44d2bdb85409",Article,Scopus
"Alm J., McKee M.","Audit certainty, audit productivity, and taxpayer compliance",2006,"National Tax Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947167734&doi=10.17310%2fntj.2006.4.03&partnerID=40&md5=bae7914bd5e6b9e7545d0333698d3c62",Article,Scopus
"Ma Q., Pearson J.M.","ISO 17799: Best practices in information security management?",2005,"Communications of the Association for Information Systems",,,Scopus
"White G.B., Fisch E.A., Pooch U.W.",[No title available],1996,"Computer System and Network Security",,,Scopus
"Ki E.-J., Chang B.-H., Khang H.","Exploring influential factors on music piracy across countries",2006,"Journal of Communication","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646063514&doi=10.1111%2fj.1460-2466.2006.00026.x&partnerID=40&md5=36733e9935400f7cce0fb2c5b82b0574",Article,Scopus
"Raghu T.S., Jayaraman B., Rao H.R.","Toward an integration of agent- And activity-centric approaches in organizational process modeling: Incorporating incentive mechanisms",2004,"Information Systems Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-13244289972&doi=10.1287%2fisre.1040.0031&partnerID=40&md5=b90f88ef3bd6388aa13e9c3051c22145",Review,Scopus
"Watad M.M., Disanzo F.J.","Case study: The synergism of telecommuting and office automation",2000,"Sloan Management Review",,,Scopus
"Stanton J.M., Stam K.R., Guzman I., Caldera C.","Examining the linkage between organizational commitment and information security",2003,"Proceedings of the IEEE International Conference on Systems, Man and Cybernetics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242637628&partnerID=40&md5=01d92010a5ca7da009034bd2cc834bc8",Conference Paper,Scopus
"Kini R.B., Ramakrishna H.V., Vijayaraman B.S.","An exploratory study of moral intensity regarding software piracy of students in Thailand",2003,"Behaviour and Information Technology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037276453&doi=10.1080%2f01449290301784&partnerID=40&md5=0811b3d5edf4f95a9f0dce1cb9c764b8",Article,Scopus
"Elis L.A., Simpson S.S.","Informal sanction threats and corporate crime: Additive versus multiplicative models",1995,"Journal of Research in Crime and Delinquency","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028847197&doi=10.1177%2f0022427895032004002&partnerID=40&md5=e5e8205c1550319e5c8a549cf100355b",Article,Scopus
"YU J., LISKA A.E.","THE CERTAINTY OF PUNISHMENT: A REFERENCE GROUP EFFECT AND ITS FUNCTIONAL FORM",1993,"Criminology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-21144464652&doi=10.1111%2fj.1745-9125.1993.tb01137.x&partnerID=40&md5=ddab9c1ca788de9249b1521783f9d6fc",Article,Scopus
"Grasmick H.G., Green D.E.","Deterrence and the Morally Committed",1981,"Sociological Quarterly","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983918110&doi=10.1111%2fj.1533-8525.1981.tb02204.x&partnerID=40&md5=5c59b54e1e87dd46d52aba7be8e17ddb",Article,Scopus
"Cao L.","Major Criminological Theories: Concepts and Measurement",2004,"Major Criminological Theories: Concepts and Measurement",,,Scopus
"Shoemaker D.J.",[No title available],1996,"Theories of Delinquency",,,Scopus
"Siponen M., Pahnila S., Mahmood A.","Factors influencing protection motivation and IS security policy a compliance",2006,"2006 Innovations in Information Technology, IIT","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50049128296&doi=10.1109%2fINNOVATIONS.2006.301907&partnerID=40&md5=5ca7e9001afba34ee50297baea602100",Conference Paper,Scopus
"Thurman Q.C.","Deviance and the neutralization of moral commitment: An empirical analysis",1984,"Deviant Behavior","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926279405&doi=10.1080%2f01639625.1984.9967646&partnerID=40&md5=3385810929ca5f9336964d64d401c5db",Article,Scopus
"Hansche S.","Designing a security awareness program: Part 1",2001,"Information Systems Security","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85003712015&doi=10.1201%2f1086%2f43298.9.6.20010102%2f30985.4&partnerID=40&md5=db68ca35e9ee99bbb0624e7386f8f14b",Article,Scopus
"Limayem M., Khalifa M., Chin W.W.","Factors motivating software piracy: A longitudinal study",1999,"Proceedings of the International Conference on Information Systems",,,Scopus
"Dejoie R., Fowler G., Paradice D.",[No title available],1991,"Ethical Issues in Information Systems",,,Scopus
"Fonseca C., Franceys R., Batchelor C., McIntyre P., Klutse A., Komives K., Moriarty P., Naafs A., Nyarko K., Pezon C., Potter A., Reddy R., Snehalatha M.","Life cycle costs approach: Costing sustainable services. Briefing Note 1a (second edition)",2011,"Life-Cycle Costs Approach: Costing Sustainable Services",,,Scopus
"CHELLAPPA R.K., SHIVENDU S.","Economic Implications of Variable Technology Standards for Movie Piracy in a Global Context",2003,"Journal of Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242489359&doi=10.1080%2f07421222.2003.11045767&partnerID=40&md5=a67dc8764cdb2a6b7139ecf643c1c5e9",Review,Scopus
"Power R.",[No title available],2000,"Tangled Web: Tales of Digital Crime from the Shadows of Cyberspace",,,Scopus
"Weaver F.M., Carroll J.S.","Crime perceptions in a natural setting by expert and novice shoplifters",1985,"Social Psychology Quarterly",,,Scopus
"Rogers J.W., Buffalo M.D.","Neutralization techniques: Toward a simplified measurement scale",1974,"Sociological Perspectives","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965432284&doi=10.2307%2f1388569&partnerID=40&md5=fb7cc33708b9c4f1145693dfd4d0036a",Article,Scopus
"Cronan T.P., Bryan Foltz C., Jones T.W.","Piracy, computer crime, and is misuse at the University",2006,"Communications of the ACM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745903904&partnerID=40&md5=9ac13adb3d5818facccf370e7b7fc4b9",Review,Scopus
"Zhang X.","What do consumers really know about Spyware?",2005,"Communications of the ACM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-23344449408&doi=10.1145%2f1076211.1076238&partnerID=40&md5=27cf459f86153b94321ff296fef1cfe7",Review,Scopus
"Power R.",[No title available],2002,"2002 CSI/FBI Computer Crime and Security Survey",,,Scopus
"Tibbetts S.G., Gibson C.L.","Individual propensities and rational decision-making: Recent findings and promising approaches",2002,"Rational Choice and Criminal Behavior: Recent Research and Future Challenges",,,Scopus
"Hsu Meng Hsiang, Lin Tung-Ching, Kuo Feng-Yang, Sun Pei-Cheng","Intention model-based study of software piracy",1999,"Proceedings of the Hawaii International Conference on System Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032715722&partnerID=40&md5=9df22fc7eabefff12aa5566564c657f1",Conference Paper,Scopus
"Robinson S.L., Kraatz M.S.","Constructing the reality of normative behavior: The use of neutralization strategies by organizational deviants",1998,"Dysfunctional Behavior in Organizations",,,Scopus
"Woolley D.J., Eining M.M.","Software piracy among accounting students: A longitudinal comparison of changes and sensitivity",2006,"Journal of Information Systems",,,Scopus
"Britz M.T.",[No title available],2004,"Computer Forensics and Cyber Crime: An Introduction",,,Scopus
"Brennan M.J.","Incentives, rationality, and society",1994,"Journal of Applied Corporate Finance",,,Scopus
"Barge J.K., Schlueter D.W.","A critical evaluation of organizational commitment and identification",1988,"Management Communication Quarterly","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970713838&doi=10.1177%2f0893318988002001008&partnerID=40&md5=12338bd6625383e2963f4ba4228cf3c4",Article,Scopus
"Wang C.C.","Factors that influence the piracy of DVD/VCD motion pictures",2005,"Journal of American Academy of Business",,,Scopus
"Lau E.K.W.","An empirical study of software piracy",2003,"Business Ethics: A European Review",,,Scopus
"Kwok L.-F., Longley D.","Information security management and modelling",1999,"Information Management and Computer Security","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0011508763&doi=10.1108%2f09685229910255179&partnerID=40&md5=a5ab235cc0cb7c757136c253b21c5e6b",Article,Scopus
"Moriarty P., Batchelor C., Fonseca C., Klutse A., Naafs A., Nyarko K., Pezon C., Potter A., Reddy R., Snehalatha M.","Ladders and levels for assessing and costing water service delivery",2011,"Ladders for Assessing and Costing Water Service Delivery",,,Scopus
"Preacher K.J., Curran P.J., Bauer D.J.","Probing interactions in multiple linear regression, latent curve analysis, and hierarchical linear modeling: Interactive calculation tools for establishing simple intercepts, simple slopes, and regions of significance [Computer software]",2003,"Probing interactions in multiple linear regression, latent curve analysis, and hierarchical linear modeling: Interactive calculation tools for establishing simple intercepts, simple slopes, and regions of significance",,,Scopus
"Bouffard J.A.","Methodological and theoretical implications of using subjectgenerated consequences in tests of rational choice theory",2002,"Justice Quarterly","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0348246020&doi=10.1080%2f07418820200095411&partnerID=40&md5=da90baf1dbb538ef5fb420ef33b580a9",Article,Scopus
"David J.","Policy enforcement in the workplace",2002,"Computers and Security","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036398120&doi=10.1016%2fS0167-4048%2802%2901006-4&partnerID=40&md5=4c87f1c3915043505f91387658933a17",Note,Scopus
"Hollinger R.C.","Computer hackers follow a Guttman-like progression",1988,"Sociology and Social Research",,,Scopus
"Defrances C.J.","Prosecutors in State Courts, 2001",2002,"Prosecutors in State Courts, 2001",,,Scopus
"Loch K.D., Conger S., Oz E.","Ownership, privacy and monitoring in the workplace: A debate on technology and ethics",1998,"Journal of Business Ethics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032507351&partnerID=40&md5=208c4c3327aa7a77963f53f4c1b98ff9",Review,Scopus
"Koen Jr. C.M., Im J.H.","Software piracy and its legal implications",1997,"Information and Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039686012&doi=10.1016%2fS0378-7206%2896%2901090-7&partnerID=40&md5=63af589de9ab2893b63f5b43d9eeb036",Article,Scopus
"Williams K.R.","Social sources of marital violence and deterrence: Testing an integrated theory of assaults between partners",1992,"Journal of Marriage and the Family",,,Scopus
"Sieber U.","Legal aspects of Computer Related Crimes in the Information Society",1998,"Legal Aspects of Computer-related Crime in the Information Society",,,Scopus
"Steffen V.J.","Men's Motivation to Perform the Testicle Self‐Exam: Effects of Prior Knowledge and an Educational Brochure",1990,"Journal of Applied Social Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991128944&doi=10.1111%2fj.1559-1816.1990.tb00432.x&partnerID=40&md5=eec9497f4cc72ae1167e491f054b1a87",Article,Scopus
"Pierce M.A., Henry J.W.","Judgements about Computer Ethics: Do Individual, Co-worker, and Company Judgements Differ? Do Company Codes Make a Difference?",2000,"Journal of Business Ethics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0043209977&doi=10.1023%2fA%3a1006324404561&partnerID=40&md5=a7f951c18d53e89c4b8901d9026cfd74",Article,Scopus
"Champlain J.J.",[No title available],2003,"Auditing Information Systems",,,Scopus
"Panko R.R., Beh H.G.","Monitoring for pornography and sexual harassment",2002,"Communications of the ACM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042406259&doi=10.1145%2f502269.502304&partnerID=40&md5=4633c7ef9d06cfb5b2acd13bd418acac",Article,Scopus
"Dinnie G.","The Second Annual Global Information Security Survey",1999,"Information Management & Computer Security","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84993016651&doi=10.1108%2f09685229910693812&partnerID=40&md5=9ea368edc5a62226f7aa6e4065bc6b59",Article,Scopus
"Axelrod L.J., Newton J.W.","Preventing Nuclear War: Beliefs and Attitudes as Predictors of Disarmist and Deterrentist Behavior",1991,"Journal of Applied Social Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991176332&doi=10.1111%2fj.1559-1816.1991.tb00440.x&partnerID=40&md5=730222a04ed9e605b37156d7cffeabed",Article,Scopus
"Frank J., Shamir B., Briggs W.","Security-related behavior of PC users in organizations",1991,"Information and Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040661360&doi=10.1016%2f0378-7206%2891%2990059-B&partnerID=40&md5=6118eecf6468015b5fa2d500d008be08",Article,Scopus
"Wang S.","Recontextualizing copyright: Piracy, Hollywood, the state, and globalization",2003,"Cinema Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36048950398&doi=10.1353%2fcj.2003.0027&partnerID=40&md5=87d2016f17bee8f80903d7e829037db0",Review,Scopus
"Chin W.W., Marcolin B.","The holistic approach to construct validation in IS research: Examples of the interplay between theory and measurement",1995,"Administrative Sciences Association of Canada - 23rd Conference",,,Scopus
"Straub D.W., Carlson P.J., Jones E.H.","Deterring cheating by student programmers: A field experiment in computer security",1993,"Journal of Management Systems",,,Scopus
"Reilly B.J., Kyj M.J.","Economics and ethics",1990,"Journal of Business Ethics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040688040&doi=10.1007%2fBF00386351&partnerID=40&md5=9d93f656891881c2a5321bfb82de5b98",Article,Scopus
"RICHARDS P., TITTLE C.R.","Socioeconomic Status and Perceptions of Personal Arrest Probabilities",1982,"Criminology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984323099&doi=10.1111%2fj.1745-9125.1982.tb00465.x&partnerID=40&md5=9658f6c0e0064d7b6129e52b3bac583a",Article,Scopus
"Magklaras G.B., Furnell S.M., Brooke P.J.","Towards an insider threat prediction specification language",2006,"Information Management and Computer Security","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746645281&doi=10.1108%2f09685220610690826&partnerID=40&md5=d811ca224756513fda7e00ce5c3c0ccb",Article,Scopus
"Shropshire J., Warkentin M., Johnston A., Schmidt M.","Personality and IT security: An application of the five-factor model",2006,"AMCIS 2006 Proceedings",,,Scopus
"Akers R.L., La Greca A.J.","Alcohol use among the elderly: Social learning, community context, and life events",1991,"Society, Culture, and Drinking Patterns Reexamined",,,Scopus
"Azjen I.",[No title available],1988,"Attitudes, Personality and Behavior",,,Scopus
"Deloitte","2006 Global Security Survey",2006,"Global Security Survey",,,Scopus
"Hollinger R.C.","Hackers: Computer heroes or electronic highwaymen?",1991,"Computers and Society",,,Scopus
"Carnes G.A., Englebrecht T.D.","An investigation of the effect of detection risk perceptions, penalty sanctions, and income visibility on tax compliance",1995,"The Journal of the American Taxation Association",,,Scopus
"Liebowitz S.J.","Economists examine file-sharing and music sales",2006,"Industrial Organization and the Digital Economy",,,Scopus
"Ping R.A.",[No title available],2004,"Testing Latent Variable Models with Survey Data",,,Scopus
"Bennett C.J., Regan P.M.","Editorial: Surveillance and mobilities",2003,"Surveillance and Society","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029669608&partnerID=40&md5=4e5d7112bab8517078d3ab5cbe580924",Editorial,Scopus
"Jöreskog K.G., Sörbom D.",[No title available],1993,"New Features in PRELIS2",,,Scopus
"Smith K.W.","Integrating three perspectives on noncompliance: A Sequential Decision Model",1990,"Criminal Justice and Behavior","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973731730&doi=10.1177%2f0093854890017003008&partnerID=40&md5=c8a91ccab1b926057fecac2a862d641b",Article,Scopus
"Sorenson J.R., Tschirhart J.T., Whinston A.B.","Private good clubs and the core",1978,"Journal of Public Economics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0005225561&doi=10.1016%2f0047-2727%2878%2990006-3&partnerID=40&md5=019559630a9fe99ffedee6dd2610ce23",Article,Scopus
"Garoupa N.","Corporate criminal law and organization incentives: A managerial perspective",2000,"Managerial and Decision Economics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3042512172&doi=10.1002%2fmde.987&partnerID=40&md5=58c7bc9479d327ab6d4b68538d4943e2",Article,Scopus
"ABA",[No title available],1984,"Report on Computer Crime",,,Scopus
[No author name available],[No title available],2005,"Second Annual BSA and IDC Global Software Piracy Study",,,Scopus
"Ølnes J.","Development of security policies",1994,"Computers and Security","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028713556&doi=10.1016%2f0167-4048%2894%2990042-6&partnerID=40&md5=17e63a1960fd92bc55b5a2354084e7d5",Article,Scopus
"Decker S.H., Kohfeld C.W.","Certainty, Severity, and the Probability of Crime: A Logistic Analysis",1990,"Policy Studies Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983883231&doi=10.1111%2fj.1541-0072.1990.tb00873.x&partnerID=40&md5=5d4af2b59f4c2be27e05a5ca91db7134",Article,Scopus
"Im J.H., Koen C.","Software piracy and responsibilities of educational institutions",1990,"Information and Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-6744219555&doi=10.1016%2f0378-7206%2890%2990039-K&partnerID=40&md5=de8f92a84e697633f9f7c01de0deaf64",Article,Scopus
"Paternoster R.","the use of composite scales in perceptual deterrence research: A cautionary note",1986,"Journal of Research in Crime and Delinquency","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970111730&doi=10.1177%2f0022427886023002003&partnerID=40&md5=2c0364d8505c83a6a03d4548b0aa154c",Article,Scopus
"D'Arcy J., Hovav A.","Towards a best fit between organizational security countermeasures and information systems misuse behaviors",2007,"Journal of Information System Security",,,Scopus
"Knapp K.J., Marshall T.E., Rainer R.K., Ford F.N.","Managerial dimensions in information security: A theoretical model of organizational effectiveness",2005,"Managerial dimensions in information security: A theoretical model of organizational effectiveness",,,Scopus
"Survey A.M.A.",[No title available],2005,"Electronic monitoring and surveillance survey",,,Scopus
"Ernst, Young","Ernst & Young 2008 Global Information Security Survey",2008,"Ernst & Young 2008 Global Information Security Survey",,,Scopus
"Straub D.W.","Computer abuse and computer security: Update on an empirical study",1986,"Security, Audit, and Control Review",,,Scopus
