Author,Title,Year,Source Title,Document Type,FAMILY_TYPE
[No author name available],Effective IS Security: An Empirical Study,1990,"44] Straub, D.W., ""<t>Effective IS Security: An Empirical Study</t>"", Information Systems Research, 1, 3, 1990, 255-276.
",,CHILD
[No author name available],Coping with Systems Risk: Security Planning Models for. Management Decision- Making,1998,"[45] Straub, D.W. and Welke, R.J., ""<t>Coping with Systems Risk: Security Planning Models for. Management Decision- Making</t>"" , MIS Quarterly, 22, 4, 1998, 441-469.
",,CHILD
[No author name available],Computer crime and security survey”,1997,"[46] Thompson, D., “1997 <t>Computer crime and security survey”</t>, Information Management & Computer Security, 6, 2, 1998, 78–101.
",,CHILD
[No author name available],An effective IS security awareness program for industry,1997,"[47] Thomson, M.E. and von Solms, R., “<t>An effective IS security awareness program for industry</t>”, in proceedings of the WG 11.2 and WG 11.1 of the TC-11 IFIP, 1997.
",,CHILD
[No author name available],IS security Awareness: educating your users effectively,1998,"[48] Thomson, M. E. and von Solms, R., “<t>IS security Awareness: educating your users effectively</t>”, Information Management & Computer Security, 6, 4, 1998, 167-173.
",,CHILD
[No author name available],"Values, Attitudes, and Interpersonal Behavior ",1979,"[49] Triandis, H. C., “<t>Values, Attitudes, and Interpersonal Behavior </t>”, Nebraska Symposium on Motiva tion 1979, University of Nebraska Press, Lincoln, 1980, 195-259.
",,CHILD
[No author name available],User Acceptance of Information Technology: Toward a Unified View,2003,"[50] Venkatesh, V., Morris, M. G., Davis, G. B. and Davis, F. D., ""<t>User Acceptance of Information Technology: Toward a Unified View</t>"", MIS Quarterly, 27, 3, 2003, 425-478
",,CHILD
[No author name available],“Secure information systems development – a survey and comparison,2005,"[51] Villarroel, R., Fernández-Medina, E. and Piattini, M., <t>“Secure information systems development – a survey and comparison</t>”, Computers & Security, 24, 4, 2005, 308-321.
",,CHILD
[No author name available],"""Beyond Accuracy: What data quality means to data consumers",1996,"[52] Wang, R. Y. and Strong, D. M., <t>""Beyond Accuracy: What data quality means to data consumers</t>"", Journal of Management Information Sys tems, 12, 4, 1996, 5-34.
",,CHILD
[No author name available],Information Security Awareness Raising Methods,1995,"[53] Wood, C. C., ""<t>Information Security Awareness Raising Methods</t>”, Computer Fraud & Security Bulletin, Elsevier Science Publishers, Oxford, England, June 1995, pp 13-15.
",,CHILD
[No author name available],A Protection Motivation Theory Approach to Home Wireless Security”,2005,"[54] Woon, I. M. Y., Tan, G. W. and Low, R. T., “<t>A Protection Motivation Theory Approach to Home Wireless Security”</t>, Proceedings of the Twenty-Sixth International Conference on Information Systems, Las Vegas, 2005, 367- 380.
",,CHILD
Reference Count: 54,,,,,
,,,,,
Reference Count: 54,,,,,
,,,,,
[No author name available], Effective IS security: an empirical study,1990,"<PARENTARTICLE>Straub DW (1990)<t> Effective IS security: an empirical study</t>. Information Systems Research 1 (3), 255–276.
",,PARENT
ABA,"Report on Computer Crime,",1984,"<a>ABA</a>, ""<t>Report on Computer Crime,</t>"" pamphlet, prepared by the Task Force on Computer Crime, American Bar Association, Section on Criminal Justice. 1800 M Street, Washington, D.C., 1984.Google Scholar<i></i>
",,CHILD
[No author name available],Report on the Study of EDP-Related Fraud in the Banking and Insurance Industries,1984,"AICPA, ""<t>Report on the Study of EDP-Related Fraud in the Banking and Insurance Industries</t>,"" pamphlet, American Institute of Certified Public Accountants, Inc., 1211 Ave. of the Americas, New York, NY, 1984.Google Scholar<i></i>
",,CHILD
[No author name available],Introduction to Measurement Theory Brooks-Cole,1979,"Allen, M. J. and W. M. Yen. <t>Introduction to Measurement Theory Brooks-Cole</t>, Monterey, CA, 1979.Google Scholar
",,CHILD
"Babbie, Earl R.",Survey Research Methods Wadsworth,1973,"<a>Babbie, Earl R.</a>. <t>Survey Research Methods Wadsworth</t>, Belmont, CA, 1973.Google Scholar
",,CHILD
"Bagozzi, Richard P,",Causal Methods in Marketing,1980,"<a>Bagozzi, Richard P,</a> <t>Causal Methods in Marketing</t> John Wiley and Sons, New York, 1980.Google Scholar
",,CHILD
"Ball, L. ",SMIS Member: A Membership Analysis,1982,"<a>Ball, L. </a>and R. Harris, ""<t>SMIS Member: A Membership Analysis</t>,"" MIS Quarterly, 1 (1982), 19-38. Google ScholarDigital Library
",,CHILD
"Bielby, William T.",Structural Equation Models,1977,"<a>Bielby, William T.</a> and Robert M. Hauser, ""<t>Structural Equation Models</t>"" in Annual Review of Sociology, 3 (1977), 137-161.Google Scholar
",,CHILD
[No author name available],Theory Construction From Verbal to Mathematical Formulations Prentice-Hall,1969,"Blalock, Hubert M., Jr., <t>Theory Construction From Verbal to Mathematical Formulations Prentice-Hall</t>. Englewood Cliffs. NJ, 1969.Google Scholar
",,CHILD
[No author name available],"Computer Crime, Computer Abuse, Computer Ethics, National Center for Computer Crime Data",1986,"BloomBecker, Jay, <t>Computer Crime, Computer Abuse, Computer Ethics, National Center for Computer Crime Data</t>, Los Angeles, CA, 1986.Google Scholar
",,CHILD
[No author name available],"Introduction"" in Deterrence and Incapacitation Estimating the Effects of Criminal Sanctions on Crime Rates National Academy of Sciences",1978,"Blumstein, Alfred, Jacqueline Cohen, and Daniel Nagin. ""<t>Introduction"" in Deterrence and Incapacitation Estimating the Effects of Criminal Sanctions on Crime Rates National Academy of Sciences</t>, Washington, D.C, 1978.Google Scholar
",,CHILD
[No author name available],"Key Issues in Information Systems--1986,",1987,"Brancheau, James and James C. Wetherbe, ""<t>Key Issues in Information Systems--1986,</t>"" MIS Quarterly, 11 (1987), 23-45. Google ScholarDigital Library
",,CHILD
[No author name available],"""General Deterrence: Research and Theory",1974,"Burkhuisen, W., <t>""General Deterrence: Research and Theory</t>,"" Abstracts on Criminology and Penology, 14, 3 (1974), 285-288.Google Scholar
",,CHILD
[No author name available],"Recommendations for APA Test Standards Regarding Construct, Trait, and Discriminant Validity",1960,"Campbell. Donald T., ""<t>Recommendations for APA Test Standards Regarding Construct, Trait, and Discriminant Validity</t>,"" American Psychologist, 15 (1960). 546-553.Google Scholar
",,CHILD
[No author name available],Convergent and Discriminant Validation by the Multitrait-Multimethod Matrix,1959,"Campbell. Donald T. and Donald W. Fiske, ""<t>Convergent and Discriminant Validation by the Multitrait-Multimethod Matrix</t>,"" Psychological Bulletin, 56 (1959), 81-105.Google ScholarCross Ref
",,CHILD
[No author name available],"Types of Deviance and the Effectiveness of Legal Sanctions,",1967,"Chambliss, R, ""<t>Types of Deviance and the Effectiveness of Legal Sanctions,</t>"" Wisconsin Law Review, 708 (1967).Google Scholar
",,CHILD
[No author name available],Research in Criminal Deterrence: Laying the Groundwork for the Second Decade,1982,"Cook, Philip J, ""<t>Research in Criminal Deterrence: Laying the Groundwork for the Second Decade</t>,"" in N. Morris and M. Tonry. (Eds.), Crime and Justice An Annual Review of Research, Vol. 2, The University of Chicago Press, Chicago, 21 1-268, 1982.Google Scholar
",,CHILD
[No author name available], Quasi-Experimentation Design and Analytical Issues for Field Settings Rand MeNally,1979,"Cook. Thomas D. and Donald T. Campbell.<t> Quasi-Experimentation Design and Analytical Issues for Field Settings Rand MeNally</t>. Chicago, 1979.Google Scholar
",,CHILD
"Cronbach, Lee J","""Test Validation""",1971,"<a>Cronbach, Lee J</a> (1971). <t>""Test Validation""</t> in R. B. Thorndike, (Ed.), Educational Measurement, 2nd Edition. American Council on Education, Washington. DC, 443-507.Google Scholar
",,CHILD
[No author name available],"Wetherbe, and M. Nechis ""Key Information Systems Issues for the 80's""",1984,"Dickson, G W, R B Leitheiser, J. C. <t>Wetherbe, and M. Nechis ""Key Information Systems Issues for the 80's""</t>. MIS Quart, 8, 8 (1984). 135-159. Google ScholarDigital Library
",,CHILD
"Dubin, Robert",Theory Building Revised Edition.,1978,"<a>Dubin, Robert</a>, <t>Theory Building Revised Edition.</t> The Free Press. New York, 1978.Google Scholar
",,CHILD
[No author name available],Methodology for the Optimization of Resources in the Detection of Computer Fraud,1982,"Dunn, Thurman Stanley, ""<t>Methodology for the Optimization of Resources in the Detection of Computer Fraud</t>,"" doctoral dissertation. University of Arizona. 1982. Google Scholar<i></i>
",,CHILD
[No author name available],"Participation in Illegitimate Activities A Theoretical and Empirical Investigation,",1973,"Ehrlich, L ""<t>Participation in Illegitimate Activities A Theoretical and Empirical Investigation,</t>"" J Political Economy, 81 (1973) 521-564.Google ScholarCross Ref
",,CHILD
[No author name available],1989 Ernst & Whinney Computer Security Survey Report,1989,"Ernst and Whinney. ""<t>1989 Ernst & Whinney Computer Security Survey Report</t>."" pamphlet, Ernst & Young, 1400 Pillsbury Center, Minneapolis, MN 55402:. 1989.Google Scholar
",,CHILD
[No author name available],Security Concerns of System Users: A Proposed Study of User Perceptions of the Adequacy of Security Measures,1988,"Goodhue. Dale I., and Detmar W. Straub, ""<t>Security Concerns of System Users: A Proposed Study of User Perceptions of the Adequacy of Security Measures</t>,"" Proceedings of the 22nd Annual Hawaii International Conference on System Science (IIICSS), Kona, PA, January 1988.Google Scholar
",,CHILD
[No author name available],"Model Specification in Dynamic Analyses of Crime Deterrence,",1982,"Greenherg, David I and Ronald C Kessler, ""<t>Model Specification in Dynamic Analyses of Crime Deterrence,</t>"" in Deterrence Reconsidered Methodological Innovations John Hagan (Ed.), Sage. Beverly Hills. CA, 1982.Google Scholar
",,CHILD
[No author name available],Multivariate Data analysis PPC Books,1979,"Hair. Joseph E, Jr Rolph I. Anderson. Ronald I. Tatham, and Bernie J Grabowsky, <t>Multivariate Data analysis PPC Books</t>. Tulsa 1979.Google Scholar
",,CHILD
[No author name available],"1985 Opinion Survey of MIS Managers Key Issues,",1986,"Hartlog, Curt and Martin Herbert, ""<t>1985 Opinion Survey of MIS Managers Key Issues,</t>"" MIS Quart 10 (1986). 351-361 Google Scholar
",,CHILD
[No author name available],The 9 to 5 Underground Are You Policing Computer Crimes?,1989,"Hoffer, Jeffrey A and Delmar W. Straub, ""<t>The 9 to 5 Underground Are You Policing Computer Crimes?</t>"" Sloan Management Rev. 30 (1989), 35-44.Google Scholar
",,CHILD
Hsaio,Computer Security ,1979,"<a>Hsaio</a>, David K, Douglas S Kerr, and Stuart F Madnick. <t>Computer Security </t>Academic Press. New York, 1979.Google Scholar
",,CHILD
[No author name available],LISREL Analysis of Linear Structural Relations by the Method of Maximum Likelihood,1983,"Joreskog. Karl G and Dag Sorbom, <t>LISREL Analysis of Linear Structural Relations by the Method of Maximum Likelihood</t> 2nd Edition, National Educational Resources, Chicago, 1983.Google Scholar
",,CHILD
[No author name available],Some Minimum Requirements for Legal Sanctioning Systems with Special Emphasis on Detection,1975,"Klete, Hans, ""<t>Some Minimum Requirements for Legal Sanctioning Systems with Special Emphasis on Detection</t>,"" in Deterrence and Incapacitation Estimating the Effects of Criminal Sanctions on Crime Rates, Alfred Blumstein Jacqueline Cohen, and Daniel Nagin (Eds), National Academy of Sciences, Washington, DC, 1975.Google Scholar
",,CHILD
[No author name available],Computer Abuse and Computer Crime as Organizational Activities.,1980,"Kling, Rob ""<t>Computer Abuse and Computer Crime as Organizational Activities.</t>"" Computer/Law Journal 2 (1980). 186-196.Google Scholar
",,CHILD
[No author name available],"Computer-Related Fraud and Abuse in Government Agencies,",1981,"Kusserow. Richard P., ""<t>Computer-Related Fraud and Abuse in Government Agencies,</t>"" pamphlet, U.S. Dept of Health and Human Services, Washington, DC. 1981.Google Scholar
",,CHILD
[No author name available],Positive Alternatives: A Report on the ACM Panel on Hacking,1986,"Lee, John A N., Gerald Segal, and Rosalie Steier, ""<t>Positive Alternatives: A Report on the ACM Panel on Hacking</t>,"" Communications of the ACM. Vol. 29 (1986). 297-299. Google ScholarDigital Library
",,CHILD
Long J Scott. ,Contrimatory Factor Analysis Sage,1983,"<a>Long J Scott. </a><t>Contrimatory Factor Analysis Sage</t>, Beverf Hills. CA. 1983.Google Scholar
",,CHILD
[No author name available],Management Policies and Procedures Needed for Effective Computer Security,1978,"Madnick, Stuart. ""<t>Management Policies and Procedures Needed for Effective Computer Security</t>."" Sloan Management Rev. (1978). 61-74.Google Scholar
",,CHILD
[No author name available],"Security, and Privacy in Computer Systems",1973,"Martin, James. <t>Security, and Privacy in Computer Systems</t> Prentice-Hall, Englewood Cliffs, NJ. 1973. Google Scholar
",,CHILD
[No author name available],An Investigation into the Use and Usefulness of Security Software in Detecting Computer Abuse,1983,"Nance, William D and Detmar W. Straub, ""<t>An Investigation into the Use and Usefulness of Security Software in Detecting Computer Abuse</t>,"" Proceedings of the 9th Annual International Conference on Information Systems, Minneapolis. MN, 283-294, 1983.Google Scholar
",,CHILD
[No author name available],Key Issues in Information Systems--1990.,1990,"Niederman, Fred. James C Branchcau, and James C Welherbe, ""<t>Key Issues in Information Systems--1990.</t>"" University of Minnesota Working Paper, 1990.Google Scholar
",,CHILD
"Nunnallly, Jum C.",sychometric Theory,1967,"<a>Nunnallly, Jum C.</a> P<t>sychometric Theory</t> McGraw-Hill. New York. 1967.Google Scholar
",,CHILD
"Parker. Donn B,",Crime by Computer Scribner's,1976,"<a>Parker. Donn B,</a> <t>Crime by Computer Scribner's</t>, New york, 1976.Google Scholar
",,CHILD
"Parker. Donn B,",Computer Security Management,1981,"<a>Parker. Donn B,</a> <t>Computer Security Management</t>, Reston, Va, 1981.Google Scholar
",,CHILD
"Parker. Donn B,", Fighting Computer Crome,1983,"<a>Parker. Donn B,</a><t> Fighting Computer Crome</t>, Scribner's, New york, 1983. Google Scholar
",,CHILD
[No author name available],Causal Ordering in Deterrence Research ,1982,"Paternoster, Raymond, Linda F. Saltzman, Gordon P Waldo and Theodore G. Chincos, ""<t>Causal Ordering in Deterrence Research </t>in John Hagan (Ed.) Deterrence Reconsidered Methodological Innovations Sage Beverly Hills, CA. 1982a.Google Scholar
",,CHILD
[No author name available],Perceived Risk and Deterrence: Methodological Artifacts in Perceptual Deterrence Research,1982,"Paternoster. Raymond, Linda F. Saltzman, Gordon P. Waldo, and Theodore G. Chincos, (1982b). ""<t>Perceived Risk and Deterrence: Methodological Artifacts in Perceptual Deterrence Research</t>,"" J Criminal Law and Criminology, 73 (1982b), 1238-1258.Google ScholarCross Ref
",,CHILD
[No author name available],Toward an Integration of Criminological Theories,1985,"Pearson, Frank S. and Neil Alan Weiner. ""<t>Toward an Integration of Criminological Theories</t>,"" J Crime and Criminology, 76 (1985), 116-150.Google ScholarCross Ref
",,CHILD
[No author name available],Socioeconomic Status and Perceptions of Personal Arrest Probabilities,1982,"Richards, Pamela and Charles R. Tittle, (1982) ""<t>Socioeconomic Status and Perceptions of Personal Arrest Probabilities</t>."" Criminology, 20 (1982). 329-346.Google Scholar
",,CHILD
"Schwartz, Richard D.",On Legal Sanctions,1967,"<a>Schwartz, Richard D.</a> and Sonya Orleans, ""<t>On Legal Sanctions</t>,"" University of Chicago Law Rev., 34 (1967), 274-300.Google ScholarCross Ref
",,CHILD
[No author name available],"Nonparametric Statistics or the Social Sciences,",1988,"Siegel, S. and N. J. Castellan Jr., <t>Nonparametric Statistics or the Social Sciences,</t> 2nd Edition, McGraw-Hill, New York, 1988.Google Scholar
",,CHILD
[No author name available],Toward a Theory of Criminal Deterrence,1976,"Silberman. Matthew, ""<t>Toward a Theory of Criminal Deterrence</t>,"" American Sociological Review, Vol. 41 (1976), 442-461.Google ScholarCross Ref
",,CHILD
[No author name available],Issues in the Measurement of Victimization,1981,"Skogan. Wesley G., <t>Issues in the Measurement of Victimization</t>, NCJ-74682, U.S. Department of Justice. Bureau of Justice Statistics, Washington, D.C, 1981.Google Scholar
",,CHILD
[No author name available],Computer Crime--The Need for Deterrent Legislation,1980,"Sokolik, Stanley L., ""<t>Computer Crime--The Need for Deterrent Legislation</t>,"" Computer/Law J, 2 (1980). 354-382.Google Scholar
",,CHILD
[No author name available],"Computer Abuse and Computer Security: Update on an Empirical Study,",1986,"Straub. Detmar W., ""<t>Computer Abuse and Computer Security: Update on an Empirical Study,</t>"" Security, Audit, and Control Review, ACM Special Interest Group Journal, 4 (1986), 21-31. Google Scholar
",,CHILD
[No author name available],"Organizational Structuring of the Computer Security Function,",1988,"Straub. Detmar W. ""<t>Organizational Structuring of the Computer Security Function,</t>"" Computers & Security, 7 (1988), 1-11. Google ScholarDigital Library
",,CHILD
[No author name available],Validating Instruments in MIS Research,1989,"Straub. Detmar W., ""<t>Validating Instruments in MIS Research</t>,"" MIS Quart, 13 (1989), 146-169. Google ScholarDigital Library
",,CHILD
[No author name available],Computer Abuse and Computer Security: An Empirical Study of Contemporary Information Security Systems,1987,"Straub, Detmar W. and Jeffrey A. Hoffer, ""<t>Computer Abuse and Computer Security: An Empirical Study of Contemporary Information Security Systems</t>,"" IRMIS (Institute for Research on the Management of Information Systems, Indiana University School of Business, Bloomington, IN 47405), Working Paper #W801, 1987.Google Scholar
",,CHILD
[No author name available],Deviancy by Bits and Bytes: Computer Abusers and Control Measures,1984,"Straub. Detmar W. and Cathy Spatz Widom, ""<t>Deviancy by Bits and Bytes: Computer Abusers and Control Measures</t>"" in James H. Finch and E. G. Dougall (Eds.), Computer Security A Global Challenge, Elsevier Science Publishers B.V. (North-Holland) and IFIP, Amsterdam, 1984. Google Scholar
",,CHILD
[No author name available],"A Survey of Computer Crime Studies,",1980,"Taber, John K., ""<t>A Survey of Computer Crime Studies,</t>"" Computer/Law J 2 (1980). 275-328.Google Scholar
",,CHILD
[No author name available],Sanctions and Social Deviance the Question of Deterrence,1980,"Tittle. Charles R., <t>Sanctions and Social Deviance the Question of Deterrence</t>, Praeger. NY. 1980.Google Scholar
",,CHILD
[No author name available],Participation in Illegitimate Activities: Ehrlich Revisited,1978,"Vandaele. Walter, ""<t>Participation in Illegitimate Activities: Ehrlich Revisited</t>"" in Alfred Blumstein, Jacqueline Cohen, and Daniel Nagin (Eds.), Deterrence and Incapacitation Estimating the Effects of Criminal Sanctions on Crime Rates, Washington, D.C. National Academy of Sciences. Washington, D.C, 1978.Google Scholar
",,CHILD
[No author name available],Computer Crime--Risk Management and Computer Security,1985,"Wong, Ken, ""<t>Computer Crime--Risk Management and Computer Security</t>,"" Computers & Security, 4 (1985), 287-295. Google ScholarDigital Library
",,CHILD
Reference Count: 61,,,,,
,,,,,
